id,mass
35911,128
35912,56
35913,49
35914,28
35915,6
35916,57
35917,53
35918,36
35919,512
35920,88
35921,6830
35922,27
35923,32
35924,1159
35925,10
35926,95
35927,22
35928,767
35929,48
35930,2
35931,112
35932,7
35933,2540
35934,19
35935,56
35936,7
35937,5
35938,7
35939,26
35940,27
35941,8
35942,15
35943,21
35944,14
35945,16
35946,14
35947,74
35948,83
35949,7
35950,326
35951,60
35952,4
35953,24
35954,80
35955,6
35956,6
35957,4
35958,12
35959,4
35960,5
35961,0
35962,11
35963,46
35964,219
35965,37
35966,45
35967,7
35968,4
35969,241
35970,9
35971,136
35972,20
35973,15
35974,2
35975,18
35976,6
35977,102
35978,26
35979,7
35980,703
35981,10
35982,0
35983,10
35984,308
35985,2
35986,5
35987,32
35988,87
35989,2200
35990,14
35991,2450
35992,0
35993,1325
35994,6090
35995,428
35996,5
35997,115
35998,129
35999,157
36000,313
36001,45
36002,128
36003,16
36004,75
36005,41000
36006,1613
36007,278
36008,319
36009,115
36010,83
36011,33
36012,154
36013,9410
36014,2800000
36015,1473
36016,500
36017,1400
36018,62
36019,1186
36020,41
36021,405000
36022,866
36023,9350
36024,341
36025,27
36026,243
36027,140000
36028,222
36029,3
36030,3250
36031,17200
36032,709
36033,8300
36034,128000
36035,218
36036,566
36037,25000
36038,35000
36039,3920
36040,28
36041,10
36042,5800
36043,27
36044,270
36045,114
36046,450
36047,180
36048,34
36049,265
36050,225
36051,37
36052,665
36053,96
36054,1061
36055,687
36056,679
36057,62
36058,37
36059,7
36060,23
36061,1217
36062,151
36063,391
36064,883
36065,913
36066,138
36067,5
36068,160
36069,18
36070,79
36071,20
36072,4370
36073,9
36074,377000
36075,4000
36076,688
36077,17500
36078,7
36079,15
36080,360
36081,6440
36082,8040
36083,107
36084,466
36085,267
36086,52
36087,929
36088,6
36089,15
36090,34
36091,241
36092,13
36093,17
36094,28
36095,1163
36096,378
36097,90
36098,64
36099,228
36100,20
36101,74
36102,192
36103,805
36104,392
36105,440
36106,2520
36107,12090
36108,19620
36109,26000
36110,272
36111,23
36112,7
36113,6
36114,1
36115,419
36116,2
36117,193
36118,168
36119,14
36120,17
36121,129
36122,26
36123,280
36124,14
36125,14
36126,32
36127,10
36128,13
36129,9
36130,171
36131,94
36132,10
36133,5700
36134,51
36135,16
36136,55
36137,301
36138,5
36139,25
36140,3
36141,26
36142,37
36143,232
36144,121
36145,119
36146,17
36147,21
36148,19
36149,11
36150,3
36151,1
36152,2
36153,74
36154,135
36155,22
36156,6
36157,2
36158,0
36159,3
36160,120
36161,28
36162,903
36163,82
36164,107
36165,2250
36166,908
36167,2
36168,2
36169,79
36170,24
36171,1
36172,0
36173,24
36174,540
36175,1
36176,2
36177,1
36178,1
36179,2
36180,3
36181,6
36182,1
36183,13
36184,1
36185,405
36186,1767
36187,1
36188,16
36189,10
36190,2
36191,2
36192,2
36193,4
36194,2
36195,2
36196,0
36197,2
36198,5
36199,6
36200,11
36201,2
36202,34
36203,50
36204,15
36205,10
36206,6
36207,8
36208,79
36209,64
36210,0
36211,5
36212,4
36213,3
36214,8
36215,8
36216,2
36217,4
36218,5
36219,21
36220,19
36221,99
36222,5
36223,111
36224,12
36225,2
36226,11
36227,133
36228,237
36229,61
36230,8
36231,2
36232,2
36233,1
36234,73
36235,19
36236,52
36237,96
36238,1
36239,11
36240,2
36241,64
36242,23
36243,27
36244,4
36245,55
36246,1
36247,18
36248,154
36249,61
36250,33
36251,108
36252,2
36253,5
36254,3
36255,62
36256,96
36257,3
36258,46
36259,2
36260,73
36261,2
36262,72
36263,2
36264,8
36265,197
36266,2
36267,2
36268,3
36269,3
36270,110
36271,10
36272,4
36273,34
36274,7
36275,1
36276,23
36277,79
36278,1
36279,10
36280,938
36281,70
36282,99
36283,1
36284,1
36285,12
36286,17
36287,4
36288,2
36289,0
36290,12
36291,16
36292,10
36293,192
36294,17
36295,4
36296,16
36297,1
36298,1
36299,0
36300,2
36301,2
36302,35
36303,1
36304,2
36305,98
36306,150
36307,25
36308,24
36309,4
36310,1
36311,53
36312,4
36313,2200
36314,988
36315,52500
36316,34
36317,76
36318,159
36319,553
36320,47
36321,217
36322,844
36323,3
36324,5
36325,8
36326,57
36327,34
36328,3
36329,2
36330,13
36331,14
36332,26
36333,11
36334,10
36335,2
36336,12
36337,11
36338,18
36339,8
36340,12
36341,2
36342,9
36343,43
36344,45
36345,37
36346,9
36347,99
36348,11
36349,61
36350,15
36351,12
36352,7
36353,20
36354,11
36355,53
36356,10
36357,97
36358,35
36359,20
36360,173
36361,206
36362,226
36363,13
36364,384
36365,1335
36366,1046
36367,318
36368,271
36369,8
36370,30
36371,4
36372,6
36373,21
36374,39
36375,7
36376,8
36377,5
36378,12
36379,17
36380,7
36381,31
36382,6
36383,73
36384,3
36385,29
36386,5
36387,12
36388,19
36389,30
36390,10
36391,5
36392,5
36393,2
36394,5
36395,6
36396,15
36397,1
36398,21
36399,9
36400,2
36401,1
36402,3
36403,117
36404,97
36405,665
36406,52
36407,31
36408,98
36409,36
36410,33
36411,49
36412,76
36413,40
36414,28
36415,24
36416,11
36417,12
36418,365
36419,460
36420,95
36421,813
36422,34
36423,32
36424,51
36425,12100
36426,600
36427,610
36428,1208
36429,338
36430,27250
36431,289
36432,850
36433,92
36434,8070
36435,387
36436,12
36437,7
36438,361
36439,204
36440,36
36441,1138
36442,575
36443,39
36444,858
36445,119
36446,238
36447,137
36448,42
36449,155
36450,199
36451,24500
36452,34
36453,79
36454,326
36455,8
36456,165
36457,197
36458,1
36459,332
36460,541
36461,2
36462,172
36463,16
36464,0
36465,22
36466,2
36467,2
36468,0
36469,2
36470,2
36471,0
36472,0
36473,38
36474,0
36475,0
36476,3
36477,4450
36478,4330
36479,165
36480,76
36481,168
36482,2
36483,31
36484,54
36485,115
36486,4
36487,291
36488,165
36489,343
36490,18
36491,1921
36492,6660
36493,1261
36494,2340
36495,2400
36496,1405
36497,800
36498,839
36499,158
36500,199
36501,195
36502,124
36503,116
36504,84
36505,109
36506,71
36507,59
36508,170
36509,222
36510,220
36511,122
36512,180
36513,96
36514,78
36515,61
36516,34
36517,237
36518,876
36519,321
36520,385
36521,315
36522,183
36523,170
36524,197
36525,378
36526,433
36527,208
36528,278
36529,198
36530,192
36531,190
36532,400
36533,484
36534,142
36535,795
36536,464
36537,865
36538,206
36539,241
36540,156
36541,134
36542,156
36543,100
36544,112
36545,162
36546,88
36547,269
36548,164
36549,163
36550,104
36551,66
36552,69
36553,102
36554,82
36555,58
36556,84
36557,66
36558,58
36559,83
36560,118
36561,203
36562,142
36563,87
36564,113
36565,39
36566,9
36567,36
36568,28
36569,25
36570,42
36571,42
36572,20
36573,30
36574,31
36575,15
36576,12
36577,19
36578,21
36579,11
36580,12
36581,17
36582,16
36583,4
36584,39
36585,3
36586,5
36587,2
36588,8
36589,1
36590,4
36591,6
36592,2
36593,4
36594,35
36595,17
36596,25
36597,55
36598,12
36599,15
36600,15
36601,28
36602,22
36603,190
36604,67
36605,89
36606,56
36607,86
36608,41
36609,43
36610,84
36611,68
36612,70
36613,15
36614,7
36615,15
36616,17
36617,26
36618,24
36619,17
36620,15
36621,8
36622,8
36623,10
36624,6
36625,8
36626,8
36627,9
36628,5
36629,8
36630,6
36631,4
36632,7
36633,2
36634,3
36635,7
36636,1
36637,3
36638,4
36639,2
36640,4
36641,3
36642,5
36643,34
36644,53
36645,37
36646,30
36647,45
36648,22
36649,25
36650,38
36651,25
36652,22
36653,4
36654,3
36655,7
36656,5
36657,2
36658,5
36659,5
36660,4
36661,6
36662,3
36663,2
36664,8
36665,6
36666,4
36667,3
36668,4
36669,2
36670,1
36671,11
36672,19
36673,4
36674,12
36675,2
36676,4
36677,3
36678,5
36679,2
36680,5
36681,5
36682,6
36683,3
36684,8
36685,3
36686,7
36687,8
36688,11
36689,9
36690,6
36691,13
36692,29
36693,22
36694,15
36695,13
36696,22
36697,27
36698,9
36699,27
36700,22
36701,4
36702,4
36703,1
36704,3
36705,4
36706,1
36707,2
36708,3
36709,0
36710,3
36711,30
36712,5
36713,34
36714,24
36715,28
36716,64
36717,38
36718,30
36719,21
36720,18
36721,5
36722,9
36723,7
36724,5
36725,10
36726,8
36727,7
36728,7
36729,7
36730,7
36731,11
36732,8
36733,18
36734,12
36735,22
36736,8
36737,11
36738,11
36739,37
36740,15
36741,8
36742,10
36743,9
36744,7
36745,5
36746,6
36747,4
36748,3
36749,4
36750,6
36751,3
36752,4
36753,1
36754,3
36755,3
36756,8
36757,9
36758,1
36759,2
36760,3
36761,16
36762,15
36763,40
36764,16
36765,40
36766,35
36767,21
36768,41
36769,21
36770,2
36771,1
36772,4
36773,2
36774,6
36775,2
36776,6
36777,2
36778,2
36779,1
36780,1
36781,1
36782,2
36783,3
36784,3
36785,9
36786,38
36787,18
36788,48
36789,222
36790,130
36791,108
36792,114
36793,85
36794,87
36795,49
36796,46
36797,57
36798,69
36799,50
36800,28
36801,29
36802,26
36803,40
36804,14
36805,12
36806,33
36807,321
36808,49
36809,11
36810,8
36811,7
36812,4
36813,4
36814,12
36815,9
36816,11
36817,16
36818,17
36819,14
36820,15
36821,36
36822,22
36823,22
36824,16
36825,5
36826,8
36827,4
36828,159
36829,150
36830,137
36831,102
36832,86
36833,89
36834,157
36835,49
36836,73
36837,84
36838,54
36839,63
36840,43
36841,22
36842,18
36843,31
36844,41
36845,46
36846,66
36847,40
36848,28
36849,18
36850,13
36851,14
36852,29
36853,21
36854,37
36855,23
36856,16
36857,30
36858,374
36859,181
36860,274
36861,558
36862,182
36863,90
36864,55
36865,105
36866,85
36867,63
36868,36
36869,28
36870,22
36871,20
36872,33
36873,22
36874,15
36875,18
36876,16
36877,34
36878,5
36879,4
36880,3
36881,6
36882,6
36883,3
36884,5
36885,12
36886,3
36887,2
36888,1
36889,3
36890,3
36891,3
36892,2
36893,3
36894,1
36895,1
36896,1
36897,1
36898,7
36899,6
36900,7
36901,6
36902,4
36903,8
36904,8
36905,8
36906,9
36907,8
36908,0
36909,0
36910,1
36911,1
36912,2
36913,1
36914,1
36915,6
36916,4
36917,3
36918,2
36919,3
36920,2
36921,4
36922,5
36923,5
36924,3
36925,6
36926,5
36927,4
36928,3
36929,7
36930,8
36931,9
36932,7
36933,9
36934,9
36935,13
36936,18
36937,8
36938,14
36939,11
36940,8
36941,4
36942,12
36943,1
36944,2
36945,2
36946,2
36947,2
36948,2
36949,2
36950,1
36951,1
36952,1
36953,11
36954,13
36955,12
36956,18
36957,21
36958,21
36959,9
36960,12
36961,7
36962,30
36963,3
36964,3
36965,4
36966,6
36967,7
36968,4
36969,3
36970,5
36971,3
36972,8
36973,12
36974,10
36975,8
36976,14
36977,15
36978,9
36979,12
36980,11
36981,8
36982,16
36983,10
36984,6
36985,6
36986,6
36987,5
36988,3
36989,5
36990,4
36991,7
36992,6
36993,2
36994,7
36995,1
36996,7
36997,3
36998,3
36999,5
37000,1
37001,1
37002,1
37003,1
37004,0
37005,1
37006,1
37007,1
37008,1
37009,4
37010,5
37011,4
37012,5
37013,6
37014,3
37015,6
37016,7
37017,2
37018,4
37019,2
37020,1
37021,5
37022,4
37023,4
37024,4
37025,4
37026,6
37027,4
37028,5
37029,4
37030,2
37031,1
37032,2
37033,1
37034,1
37035,1
37036,540
37037,1680
37038,33
37039,21
37040,28
37041,11
37042,8
37043,38
37044,33
37045,6
37046,27
37047,60
37048,17
37049,15
37050,16
37051,16
37052,36
37053,8
37054,11
37055,23
37056,5
37057,40
37058,63
37059,252
37060,167
37061,93
37062,82
37063,38
37064,114
37065,114
37066,39
37067,18080
37068,9
37069,2
37070,57
37071,533
37072,180
37073,1258
37074,976
37075,620
37076,170
37077,366
37078,705
37079,16
37080,25
37081,24
37082,69
37083,116
37084,59
37085,51
37086,16
37087,8
37088,832
37089,114
37090,31
37091,153
37092,279
37093,12
37094,80
37095,130
37096,7
37097,383
37098,36
37099,66
37100,69
37101,19
37102,79
37103,11
37104,12
37105,6
37106,76
37107,12
37108,132
37109,5
37110,480
37111,42
37112,28
37113,30
37114,9
37115,30
37116,48
37117,460
37118,47
37119,58
37120,2540
37121,18
37122,45
37123,18
37124,127
37125,39
37126,7
37127,820
37128,97
37129,231
37130,171
37131,122
37132,10
37133,52
37134,1500
37135,1783
37136,39
37137,5500
37138,2
37139,59
37140,30
37141,619
37142,183
37143,113
37144,258
37145,111
37146,148
37147,1012
37148,17810
37149,10610
37150,1986
37151,1007
37152,295
37153,9
37154,1800
37155,28
37156,83
37157,134
37158,135
37159,11
37160,37
37161,27
37162,41000
37163,7000
37164,9
37165,23
37166,10000
37167,3300000
37168,2800000
37169,95000
37170,890
37171,22400
37172,45400
37173,24
37174,500
37175,207
37176,1
37177,438
37178,42
37179,153
37180,237
37181,13890
37182,1016
37183,204
37184,94
37185,47
37186,1627
37187,61
37188,4510
37189,196
37190,363
37191,1197
37192,1495
37193,1411
37194,520
37195,97
37196,8
37197,11
37198,15
37199,107
37200,23
37201,159
37202,39
37203,12
37204,986
37205,619
37206,35
37207,12
37208,60
37209,242
37210,51
37211,181
37212,142
37213,25
37214,22
37215,610
37216,90
37217,146
37218,6
37219,722
37220,5
37221,44
37222,6
37223,16
37224,25
37225,37
37226,29
37227,3
37228,72
37229,85
37230,30
37231,16
37232,9
37233,30
37234,2670
37235,54
37236,144
37237,207
37238,134
37239,61
37240,848
37241,34
37242,6460
37243,34
37244,5
37245,6400
37246,350
37247,370
37248,440
37249,9800
37250,764
37251,26
37252,58
37253,619
37254,14
37255,603
37256,202
37257,172
37258,1
37259,35
37260,2720
37261,0
37262,13
37263,2
37264,6
37265,22
37266,0
37267,65
37268,6
37269,6
37270,0
37271,12
37272,9
37273,18
37274,2
37275,11
37276,3
37277,34
37278,0
37279,6
37280,2
37281,2
37282,3
37283,3
37284,7
37285,15
37286,9
37287,2
37288,10
37289,1
37290,6
37291,3
37292,19
37293,11
37294,27
37295,26
37296,44
37297,17
37298,3
37299,0
37300,9
37301,4
37302,91
37303,12
37304,6
37305,65
37306,3
37307,8
37308,5
37309,4
37310,3
37311,2
37312,3
37313,17
37314,5
37315,7
37316,10
37317,76
37318,11200
37319,3
37320,22
37321,14
37322,115
37323,94
37324,30
37325,60
37326,2
37327,39
37328,1
37329,36700
37330,83
37331,4560
37332,4
37333,26
37334,1
37335,1121
37336,146
37337,0
37338,92
37339,252
37340,463
37341,361
37342,1220
37343,11
37344,1
37345,1031
37346,849
37347,3
37348,2
37349,1
37350,23
37351,16
37352,0
37353,10
37354,186
37355,36
37356,2
37357,1
37358,20
37359,796
37360,14
37361,20
37362,2000
37363,5340
37364,3900
37365,1184
37366,126
37367,150
37368,7870
37369,2500
37370,4
37371,15000
37372,1128
37373,28
37374,93
37375,16400
37376,468
37377,236
37378,479
37379,479
37380,875
37381,1200
37382,1130
37383,1540
37384,2050
37385,1890
37386,550
37387,5800
37388,690
37389,830
37390,1200
37391,2380
37392,14
37393,990
37394,1290
37395,1580
37396,1510
37397,1320
37398,226
37399,63
37400,1087
37401,47
37402,121
37403,25
37404,678
37405,253
37406,71
37407,40
37408,22
37409,555
37410,6140
37411,177
37412,7
37413,2
37414,6850
37415,825
37416,50
37417,85
37418,2970
37419,576
37420,112
37421,177
37422,268
37423,20
37424,16
37425,78
37426,263
37427,3
37428,54
37429,148
37430,2
37431,126
37432,212
37433,44
37434,16
37435,182
37436,203
37437,12
37438,5
37439,112
37440,23
37441,6
37442,6
37443,11
37444,38
37445,314
37446,3
37447,61
37448,203
37449,25900
37450,34
37451,44
37452,26930
37453,433
37454,2490
37455,393
37456,3
37457,145
37458,17
37459,18
37460,284
37461,1820
37462,1500
37463,30
37464,753
37465,79
37466,978
37467,53
37468,23
37469,34
37470,48
37471,169
37472,68
37473,515
37474,60
37475,31
37476,48
37477,121
37478,11
37479,304
37480,0
37481,231
37482,1
37483,33
37484,23
37485,199
37486,5
37487,71
37488,2830
37489,492
37490,217
37491,943
37492,26
37493,96
37494,227
37495,1493
37496,1493
37497,176
37498,248
37499,32
37500,2120
37501,9
37502,68000
37503,1860
37504,78
37505,8000
37506,3
37507,15
37508,248
37509,1356
37510,81
37511,45
37512,340
37513,6
37514,664
37515,3750
37516,4
37517,512
37518,1130
37519,92
37520,2000
37521,21
37522,45
37523,6270
37524,548
37525,8
37526,4
37527,177
37528,66
37529,15
37530,176
37531,5
37532,39
37533,4
37534,65900
37535,170
37536,967
37537,42
37538,12
37539,36
37540,17
37541,91
37542,19
37543,6
37544,8
37545,7
37546,3
37547,93
37548,18
37549,84
37550,316
37551,129
37552,23
37553,43
37554,10
37555,38
37556,78
37557,27
37558,240
37559,9
37560,33
37561,18
37562,18
37563,45
37564,50
37565,38
37566,24
37567,23
37568,102
37569,20
37570,25
37571,19
37572,103
37573,68
37574,97
37575,341
37576,404
37577,9800
37578,0
37579,1
37580,2
37581,4
37582,2
37583,27
37584,0
37585,146
37586,58000
37587,35650
37588,1300
37589,66
37590,12830
37591,274
37592,6
37593,16
37594,12
37595,120
37596,2790
37597,117
37598,1
37599,248
37600,45
37601,45
37602,30
37603,14
37604,10
37605,3
37606,20
37607,10
37608,26
37609,14
37610,9
37611,11
37612,8
37613,282
37614,11
37615,12
37616,10
37617,4
37618,5
37619,19
37620,8
37621,2
37622,7
37623,20
37624,2
37625,6
37626,85000
37627,40
37628,338
37629,1120
37630,1210
37631,358
37632,220
37633,465
37634,445
37635,535
37636,460
37637,340
37638,55
37639,250
37640,895
37641,9850
37642,6000
37643,81
37644,252
37645,40
37646,14
37647,32
37648,67
37649,65
37650,3560
37651,410
37652,1059
37653,2
37654,25
37655,23
37656,45
37657,55
37658,23
37659,14
37660,177
37661,30
37662,14
37663,14
37664,11
37665,79
37666,13
37667,146
37668,37
37669,15
37670,38
37671,40
37672,36
37673,16
37674,106
37675,14
37676,46
37677,84
37678,13
37679,30
37680,147
37681,19
37682,40
37683,37
37684,54
37685,38
37686,129
37687,24
37688,66
37689,114
37690,143
37691,127
37692,35
37693,54
37694,14
37695,20
37696,209
37697,28
37698,17
37699,52
37700,22
37701,22
37702,18
37703,20
37704,24
37705,4
37706,1
37707,2
37708,1528
37709,18
37710,260
37711,213
37712,159
37713,664
37714,166
37715,11
37716,133
37717,630
37718,312
37719,1285
37720,17
37721,76
37722,31
37723,20
37724,301
37725,835
37726,359
37727,10
37728,84
37729,135
37730,0
37731,3
37732,1
37733,2
37734,182
37735,183
37736,465
37737,2440
37738,3910
37739,364
37740,163
37741,152
37742,99
37743,411
37744,128
37745,8000
37746,566
37747,4400
37748,330
37749,1620
37750,2640
37751,1825
37752,370
37753,275
37754,480
37755,8800
37756,1200
37757,145
37758,6900
37759,6100
37760,120
37761,1500
37762,700
37763,180
37764,250
37765,150
37766,30
37767,150
37768,50
37769,201
37770,41
37771,151
37772,201
37773,41
37774,2000
37775,101
37776,11
37777,11
37778,305
37779,31
37780,18
37781,82
37782,4
37783,326
37784,20
37785,147
37786,74
37787,3
37788,5
37789,1804
37790,189
37791,1565
37792,1477
37793,13
37794,127
37795,49
37796,165
37797,116
37798,19
37799,205
37800,17
37801,25
37802,10
37803,37
37804,86
37805,276
37806,949
37807,477
37808,45
37809,63
37810,134
37811,189
37812,291
37813,375
37814,15
37815,39
37816,75
37817,31
37818,10
37819,4
37820,1059
37821,42
37822,21
37823,397
37824,26
37825,92
37826,19
37827,17
37828,23
37829,13
37830,26
37831,48
37832,54
37833,57
37834,847
37835,50
37836,15
37837,15
37838,20
37839,14
37840,62
37841,4
37842,500
37843,39
37844,134
37845,33
37846,2
37847,44
37848,59
37849,3
37850,1
37851,3
37852,4
37853,1
37854,36
37855,124
37856,236
37857,2
37858,2
37859,2
37860,1
37861,3
37862,1
37863,1
37864,1
37865,97
37866,31
37867,693
37868,188
37869,76
37870,68
37871,235
37872,445
37873,760
37874,8000
37875,15000
37876,27
37877,24
37878,22
37879,41
37880,41
37881,11
37882,181
37883,141
37884,46
37885,1
37886,4
37887,2
37888,12
37889,11
37890,29
37891,41
37892,775
37893,43
37894,5500
37895,336
37896,97
37897,90
37898,5300
37899,153
37900,152
37901,293
37902,7
37903,8
37904,10
37905,5600
37906,3690
37907,1038
37908,1804
37909,193
37910,627
37911,436
37912,2060
37913,707
37914,1375
37915,730
37916,1168
37917,2890
37918,1312
37919,778
37920,137
37921,233
37922,112
37923,68
37924,2
37925,6
37926,7
37927,4
37928,12
37929,5
37930,1
37931,1
37932,3
37933,2
37934,6
37935,2
37936,1
37937,2
37938,4
37939,2
37940,7
37941,0
37942,6
37943,40
37944,0
37945,6
37946,1
37947,1
37948,7
37949,2
37950,2
37951,5
37952,4
37953,9
37954,0
37955,29
37956,2
37957,0
37958,7
37959,1
37960,0
37961,3
37962,2
37963,1
37964,6
37965,8
37966,16
37967,0
37968,2
37969,0
37970,1
37971,2
37972,12
37973,6
37974,6
37975,12
37976,17
37977,46
37978,30
37979,96
37980,41
37981,0
37982,5
37983,12
37984,528
37985,116
37986,216
37987,412
37988,212
37989,224
37990,225
37991,258
37992,144
37993,128
37994,94
37995,76
37996,86
37997,96
37998,157
37999,60
38000,140
38001,76
38002,71
38003,116
38004,27
38005,11
38006,37
38007,42
38008,46
38009,37
38010,16
38011,38
38012,25
38013,13
38014,32
38015,76
38016,140
38017,14
38018,45
38019,34
38020,1
38021,1
38022,3
38023,2
38024,4
38025,1
38026,4
38027,2
38028,12
38029,2
38030,2
38031,0
38032,2
38033,17
38034,11
38035,12
38036,16
38037,12
38038,1
38039,0
38040,4
38041,3
38042,9
38043,4
38044,17
38045,2
38046,11
38047,10
38048,2
38049,7
38050,42
38051,1
38052,1
38053,2
38054,1
38055,1
38056,2
38057,2
38058,1
38059,2
38060,2
38061,5
38062,4
38063,5
38064,5
38065,5
38066,5
38067,17
38068,10
38069,6
38070,2
38071,2
38072,1
38073,1
38074,2
38075,3
38076,1
38077,3
38078,3
38079,2
38080,0
38081,1
38082,1
38083,1
38084,0
38085,1
38086,1
38087,0
38088,1
38089,3
38090,2
38091,5
38092,2
38093,8
38094,6
38095,7
38096,11
38097,8
38098,11
38099,5
38100,6
38101,3
38102,7
38103,16
38104,14
38105,8
38106,13
38107,2
38108,0
38109,3
38110,2
38111,6
38112,1
38113,2
38114,2
38115,1
38116,1
38117,1
38118,1
38119,1
38120,1
38121,1
38122,2
38123,3
38124,4
38125,2
38126,1
38127,0
38128,0
38129,1
38130,2
38131,1
38132,1
38133,0
38134,2
38135,1
38136,1
38137,1
38138,1
38139,0
38140,0
38141,2
38142,6
38143,6
38144,7
38145,2
38146,4
38147,2
38148,1
38149,1
38150,0
38151,0
38152,2
38153,1
38154,1
38155,12
38156,8
38157,4
38158,1
38159,12
38160,3
38161,4
38162,1
38163,1
38164,2
38165,1
38166,2
38167,1
38168,1
38169,0
38170,3
38171,0
38172,2
38173,1
38174,2
38175,0
38176,1
38177,0
38178,1
38179,1
38180,0
38181,0
38182,2
38183,1
38184,3
38185,3
38186,3
38187,3
38188,5
38189,8
38190,3
38191,2
38192,3
38193,7
38194,6
38195,5
38196,2
38197,2
38198,1
38199,1
38200,8
38201,18
38202,23
38203,24
38204,26
38205,23
38206,10
38207,2
38208,1
38209,32
38210,13
38211,11
38212,1
38213,2
38214,3
38215,4
38216,2
38217,1
38218,2
38219,1
38220,69
38221,3
38222,11
38223,2
38224,36
38225,326
38226,4
38227,1
38228,43
38229,1
38230,387
38231,3
38232,168
38233,94
38234,235
38235,25
38236,2
38237,66
38238,682
38239,240
38240,1306
38241,24
38242,1506
38243,144
38244,113
38245,135
38246,57
38247,48
38248,55
38249,169
38250,25
38251,97
38252,58
38253,3
38254,220
38255,272
38256,224
38257,2
38258,6
38259,4
38260,3140
38261,480
38262,1150
38263,1400
38264,1590
38265,2000
38266,245
38267,9050
38268,3700
38269,740
38270,1650
38271,325
38272,507
38273,3080
38274,1000
38275,4440
38276,967
38277,0
38278,14
38279,76
38280,124
38281,5
38282,6
38283,2
38284,341
38285,286
38286,7960
38287,14
38288,42
38289,34
38290,117
38291,79
38292,113
38293,158
38294,59
38295,20
38296,225
38297,62
38298,707
38299,8
38300,10
38301,4140
38302,23
38303,1100
38304,1740
38305,260
38306,315
38307,1578
38308,1070
38309,2950
38310,728
38311,86
38312,8
38313,460
38314,480
38315,436
38316,101
38317,6
38318,3
38319,15
38320,1189
38321,486
38322,136
38323,11000
38324,5000
38325,1500
38326,11450
38327,760
38328,31720
38329,33580
38330,10350
38331,5400
38332,8620
38333,360
38334,4700
38335,1540
38336,15
38337,457
38338,38
38339,422
38340,1920
38341,838
38342,34
38343,224
38344,795
38345,284
38346,57
38347,84
38348,952
38349,37
38350,94
38351,386
38352,62
38353,123
38354,186
38355,429
38356,53
38357,269
38358,43
38359,27
38360,49
38361,17
38362,9
38363,18
38364,12
38365,6
38366,9
38367,7
38368,12
38369,4
38370,10
38371,54
38372,20
38373,49
38374,77
38375,44
38376,120
38377,71
38378,93
38379,187
38380,23
38381,106
38382,1374
38383,138
38384,45
38385,2400
38386,12
38387,50000
38388,121
38389,7
38390,9
38391,25
38392,17
38393,10
38394,8
38395,3
38396,46
38397,6
38398,8
38399,14
38400,46
38401,12
38402,5
38403,575
38404,7
38405,5
38406,10
38407,6
38408,9
38409,4
38410,8
38411,21
38412,4
38413,106
38414,2
38415,4
38416,0
38417,754
38418,137
38419,89
38420,2080
38421,1200
38422,2900
38423,24
38424,12
38425,1666
38426,20
38427,4970
38428,20
38429,5
38430,332
38431,20
38432,3
38433,127
38434,448
38435,261
38436,3010
38437,65
38438,11
38439,20
38440,41
38441,4
38442,2
38443,1049
38444,81
38445,16000
38446,4980
38447,125
38448,177
38449,141
38450,43
38451,57
38452,73
38453,209
38454,46
38455,40
38456,45
38457,48
38458,5
38459,52
38460,70
38461,334
38462,580
38463,2500
38464,73
38465,671
38466,16
38467,291
38468,90
38469,169
38470,49
38471,788
38472,1657
38473,70
38474,168
38475,24
38476,14
38477,18
38478,2180
38479,380
38480,420
38481,24
38482,7
38483,15
38484,11
38485,2
38486,15
38487,13
38488,26
38489,10
38490,5
38491,8
38492,5
38493,12
38494,3
38495,4
38496,5
38497,1
38498,3850
38499,79
38500,1937
38501,212
38502,19
38503,372
38504,826
38505,441
38506,12
38507,124
38508,54
38509,289
38510,4100
38511,921
38512,531
38513,68
38514,1851
38515,321
38516,19
38517,1851
38518,7550
38519,137
38520,210
38521,741
38522,63
38523,13000
38524,43
38525,25
38526,16
38527,18
38528,30
38529,50
38530,26
38531,19
38532,37
38533,20
38534,10
38535,93
38536,8
38537,10
38538,10
38539,3
38540,2
38541,100
38542,50300
38543,153000
38544,527
38545,890
38546,935
38547,940
38548,1305
38549,556
38550,588
38551,635
38552,845
38553,560
38554,1640
38555,650
38556,1135
38557,2800
38558,2950
38559,5600
38560,800
38561,2480
38562,15000
38563,51000
38564,7770
38565,7800
38566,560
38567,53
38568,65
38569,71
38570,100
38571,11300
38572,69
38573,170
38574,7
38575,2720
38576,2740
38577,2630
38578,5000
38579,238
38580,32
38581,12110
38582,329
38583,1489
38584,81
38585,5
38586,18
38587,44
38588,2930
38589,1521
38590,5840
38591,1610
38592,2250
38593,220
38594,17
38595,1410
38596,529
38597,2320
38598,917
38599,446
38600,1810
38601,46
38602,825
38603,206
38604,130
38605,507
38606,212
38607,98
38608,62
38609,284
38610,125
38611,96
38612,2
38613,2850
38614,69
38615,184
38616,16240
38617,788
38618,314
38619,141
38620,108
38621,18
38622,4350
38623,
38624,560
38625,8
38626,52
38627,116
38628,914
38629,55
38630,404
38631,437
38632,1247
38633,835
38634,48
38635,269
38636,2900
38637,30780
38638,819
38639,2170
38640,603
38641,179
38642,683
38643,68
38644,36
38645,53
38646,231
38647,684
38648,12
38649,428
38650,146
38651,147
38652,182
38653,6
