Name,Abbrev,Status,Fall,Year,Place,Type,Mass,MetBull,Antarctic,"(Lat,Long)"
Tipperary is a synonym for Dundrum (In NHM Cat),,,,,,,,,,
Tipperary is a synonym for Mooresfort (In NHM Cat),,,,,,,,,,
Tirlemont is a synonym for Tourinnes-la-Grosse (In NHM Cat),,,,,,,,,,
Tirnova is a synonym for Aleppo (In NHM Cat),,,,,,,,,,
Tischtin is a synonym for Tieschitz (In NHM Cat),,,,,,,,,,
Tissemoumine is a synonym for Northwest Africa 725 (added by JNG),,,,,,,,,,
Tistin is a synonym for Tieschitz (In NHM Cat),,,,,,,,,,
Tjabé is a synonym for Tjabe (From MetBase),,,,,,,,,,
Toborsk is a synonym for Ochansk (In NHM Cat),,,,,,,,,,
Tocavita is a synonym for Salt River (In NHM Cat),,,,,,,,,,
Toconao is a synonym for Imilac (In NHM Cat),,,,,,,,,,
Tocopilla is a synonym for North Chile (In NHM Cat),,,,,,,,,,
Tofaya is a synonym for Tafoya (b) (From MetBase),,,,,,,,,,
Toke-uchi-mura is a synonym for Takenouchi (In NHM Cat),,,,,,,,,,
Tomakowka is a synonym for Tomakovka (In NHM Cat),,,,,,,,,,
Tombigbee is a synonym for Tombigbee River (In NHM Cat),,,,,,,,,,
Tomi-naga is a synonym for Yonozu (In NHM Cat),,,,,,,,,,
Tömörtolgoy is a synonym for Adzhi-Bogdo (iron) (From MetBase),,,,,,,,,,
Tomsk is a synonym for Demina (In NHM Cat),,,,,,,,,,
Tomskii is a synonym for Demina (In NHM Cat),,,,,,,,,,
Tonnelier is a synonym for Mauritius (In NHM Cat),,,,,,,,,,
Tonopah is a synonym for Quinn Canyon (In NHM Cat),,,,,,,,,,
Torigoe is a synonym for Kyushu (In NHM Cat),,,,,,,,,,
Torre is a synonym for Assisi (In NHM Cat),,,,,,,,,,
Torre Assisi is a synonym for Assisi (In NHM Cat),,,,,,,,,,
Torre presso Assisi is a synonym for Assisi (In NHM Cat),,,,,,,,,,
Torreón de Mata is a synonym for Torreon de Mata (From MetBase),,,,,,,,,,
Touanne is a synonym for Charsonville (In NHM Cat),,,,,,,,,,
Toubil is a synonym for Toubil River (In NHM Cat),,,,,,,,,,
Tourinnes la Grosse is a synonym for Tourinnes-la-Grosse (From MetBase),,,,,,,,,,
Township no. 7 is a synonym for Lincoln County (In NHM Cat),,,,,,,,,,
Township no. 8 is a synonym for Lincoln County (In NHM Cat),,,,,,,,,,
Toyah is a synonym for Davis Mountains (In NHM Cat),,,,,,,,,,
Transkei is a synonym for St. Mark's (In NHM Cat),,,,,,,,,,
Transvaal is a synonym for Gibeon (In NHM Cat),,,,,,,,,,
Travis County is a synonym for Travis County (a) (From MetBase),,,,,,,,,,
Trekanapuram is a synonym for Kuttippuram (In NHM Cat),,,,,,,,,,
Treprangoda is a synonym for Kuttippuram (In NHM Cat),,,,,,,,,,
Tribune is a synonym for Ladder Creek (In NHM Cat),,,,,,,,,,
Trier is a synonym for Bitburg (In NHM Cat),,,,,,,,,,
Trigueres is a synonym for Château-Renard (In NHM Cat),,,,,,,,,,
Triguerre is a synonym for Château-Renard (In NHM Cat),,,,,,,,,,
Trinity County is a synonym for Canyon City (In NHM Cat),,,,,,,,,,
Trinity County is a synonym for Glorieta Mountain (In NHM Cat),,,,,,,,,,
Trojan is a synonym for Gumoschnik (In NHM Cat),,,,,,,,,,
Tromay is a synonym for Tromøy (In NHM Cat),,,,,,,,,,
Troost's Iron is a synonym for Babb's Mill (Troost's Iron) (In NHM Cat),,,,,,,,,,
Troppau is a synonym for Opava (In NHM Cat),,,,,,,,,,
Troy is a synonym for Bethlehem (In NHM Cat),,,,,,,,,,
Troyan is a synonym for Gumoschnik (In NHM Cat),,,,,,,,,,
Tschervonny Kut is a synonym for Chervony Kut (From MetBase),,,,,,,,,,
Tschervony Kut is a synonym for Chervony Kut (In NHM Cat),,,,,,,,,,
Tschinga is a synonym for Chinga (In NHM Cat),,,,,,,,,,
Tschinge is a synonym for Chinga (In NHM Cat),,,,,,,,,,
Tschuwaschskije Kissy is a synonym for Kissij (In NHM Cat),,,,,,,,,,
Tschuwaschsky Kissy is a synonym for Kissij (In NHM Cat),,,,,,,,,,
Tschuwascksya is a synonym for Kissij (From MetBase),,,,,,,,,,
Tschuwasckya is a synonym for Kissij (In NHM Cat),,,,,,,,,,
Tschuwashsky Kissy is a synonym for Kissij (From MetBase),,,,,,,,,,
Tsess is a synonym for Gibeon (In NHM Cat),,,,,,,,,,
Tsmen is a synonym for Zmenj (In NHM Cat),,,,,,,,,,
Tuat is a synonym for Tamentit (In NHM Cat),,,,,,,,,,
Tubil is a synonym for Toubil River (In NHM Cat),,,,,,,,,,
Tucuman is a synonym for Raco (In NHM Cat),,,,,,,,,,
Tucuman is a synonym for Campo del Cielo (In NHM Cat),,,,,,,,,,
Tula is a synonym for Rakovka (In NHM Cat),,,,,,,,,,
Tula is a synonym for Sevrukovo (In NHM Cat),,,,,,,,,,
Tula is a synonym for Netschaëvo (In NHM Cat),,,,,,,,,,
Tulisca is a synonym for Tomatlan (In NHM Cat),,,,,,,,,,
Tunguska River is a synonym for Tunguska (In NHM Cat),,,,,,,,,,
Tunka is a synonym for Tounkin (In NHM Cat),,,,,,,,,,
Tunkin is a synonym for Tounkin (In NHM Cat),,,,,,,,,,
Turakina is a synonym for Wairarapa Valley (In NHM Cat),,,,,,,,,,
Turgai is a synonym for Bischtübe (In NHM Cat),,,,,,,,,,
Turgaj is a synonym for Bischtübe (In NHM Cat),,,,,,,,,,
Turner Mound is a synonym for Brenham (In NHM Cat),,,,,,,,,,
Turra is a synonym for Atarra (In NHM Cat),,,,,,,,,,
Turuma is a synonym for Duruma (In NHM Cat),,,,,,,,,,
Tuscon is a synonym for Tucson (In NHM Cat),,,,,,,,,,
Tuva is a synonym for Chinga (In NHM Cat),,,,,,,,,,
Tuya 001 is a synonym for Tuya (First meteorite in DCA),,,,,,,,,,
Twin Wells is a synonym for Menindee Lakes 002 (In NHM Cat),,,,,,,,,,
Tyron is a synonym for Tryon (In NHM Cat),,,,,,,,,,
Tzarev is a synonym for Tsarev (Misspelling in literature. Added by Ed Apr 2012),,,,,,,,,,
Ubari is a synonym for Oubari (In NHM Cat),,,,,,,,,,
Uderei is a synonym for Angara (In NHM Cat),,,,,,,,,,
Udipu is a synonym for Udipi (In NHM Cat),,,,,,,,,,
Ufa is a synonym for Krasnyi Klyuch (In NHM Cat),,,,,,,,,,
Uganda is a synonym for Maziba (In NHM Cat),,,,,,,,,,
Uganda is a synonym for Soroti (In NHM Cat),,,,,,,,,,
Ujimgin is a synonym for Wu-chu-mu-ch'in (In NHM Cat),,,,,,,,,,
Ulasitai is a synonym for Armanty (Discredited in MB95),,,,,,,,,,
Ulasitai is a synonym for Aletai (Action of 27 Nov 2016),,,,,,,,,,
Umballa is a synonym for Umbala (In NHM Cat),,,,,,,,,,
Umbria is a synonym for Orvinio (In NHM Cat),,,,,,,,,,
Umehara is a synonym for Gifu (In NHM Cat),,,,,,,,,,
Umjhiawar is a synonym for Shergotty (In NHM Cat),,,,,,,,,,
Umm Hemeima is a synonym for Umm Ruaba (In NHM Cat),,,,,,,,,,
Umri is a synonym for Merua (In NHM Cat),,,,,,,,,,
Un-named is a synonym for Sleeper Camp 002 (In NHM Cat),,,,,,,,,,
Un-named is a synonym for Youndegin (In NHM Cat),,,,,,,,,,
Union is a synonym for North Chile (In NHM Cat),,,,,,,,,,
Upper Volta is a synonym for Guibga (In NHM Cat),,,,,,,,,,
Urba is a synonym for Virba (In NHM Cat),,,,,,,,,,
Urei is a synonym for Novo-Urei (In NHM Cat),,,,,,,,,,
Urgailyk-Chinge is a synonym for Chinga (In NHM Cat),,,,,,,,,,
Ussuri is a synonym for Sikhote-Alin (In NHM Cat),,,,,,,,,,
Ustí nad Orlicí is a synonym for Usti nad Orlici (From MetBase),,,,,,,,,,
Uszwalda is a synonym for Lixna (In NHM Cat),,,,,,,,,,
Utah is a synonym for Salt Lake City (In NHM Cat),,,,,,,,,,
Ute Pass is a synonym for Mount Ouray (In NHM Cat),,,,,,,,,,
Vajda-Kamaras is a synonym for Mocs (In NHM Cat),,,,,,,,,,
Val di Nizza is a synonym for Valdinizza (In NHM Cat),,,,,,,,,,
Valence is a synonym for Alais (In NHM Cat),,,,,,,,,,
Valle de Allende is a synonym for Chupaderos (In NHM Cat),,,,,,,,,,
Valle de Allende is a synonym for Morito (In NHM Cat),,,,,,,,,,
Valle de San Bartolome is a synonym for Chupaderos (In NHM Cat),,,,,,,,,,
Valnizza is a synonym for Valdinizza (In NHM Cat),,,,,,,,,,
Valudavur is a synonym for Valdavur (In NHM Cat),,,,,,,,,,
Vanovara is a synonym for Tunguska (In NHM Cat),,,,,,,,,,
Varano is a synonym for Borgo San Donino (In NHM Cat),,,,,,,,,,
Varano de' Marchesi is a synonym for Borgo San Donino (In NHM Cat),,,,,,,,,,
Varas is a synonym for Serrania de Varas (In NHM Cat),,,,,,,,,,
Varazdin is a synonym for Milena (In NHM Cat),,,,,,,,,,
Varea is a synonym for Barea (In NHM Cat),,,,,,,,,,
Varpaisjairi is a synonym for Varpaisjärvi (In NHM Cat),,,,,,,,,,
Varsava is a synonym for Pultusk (In NHM Cat),,,,,,,,,,
Varvik is a synonym for Näs (From MetBase),,,,,,,,,,
Vårvik is a synonym for Näs (In NHM Cat),,,,,,,,,,
Varzi is a synonym for Valdinizza (In NHM Cat),,,,,,,,,,
Vaucluse is a synonym for Apt (In NHM Cat),,,,,,,,,,
Vegas i Carrisalillo is a synonym for Vaca Muerta (In NHM Cat),,,,,,,,,,
Vegas y Carrisalillo is a synonym for Vaca Muerta (In NHM Cat),,,,,,,,,,
Velikonikolaevskii Priisk is a synonym for Veliko-Nikolaevsky Priisk (In NHM Cat),,,,,,,,,,
Velikonikolajevskyi Prüsk is a synonym for Veliko-Nikolaevsky Priisk (In NHM Cat),,,,,,,,,,
Velka is a synonym for Pribram (In NHM Cat),,,,,,,,,,
Velka-Borové is a synonym for Nagy-Borové (In NHM Cat),,,,,,,,,,
Velka-Divina is a synonym for Gross-Divina (In NHM Cat),,,,,,,,,,
Velke-Borove is a synonym for Nagy-Borové (In NHM Cat),,,,,,,,,,
Venagas is a synonym for Charcas (In NHM Cat),,,,,,,,,,
Verchne Cschirskaja is a synonym for Verkhne Tschirskaia (In NHM Cat),,,,,,,,,,
Verchne-Udinsk is a synonym for Verkhne Udinsk (In NHM Cat),,,,,,,,,,
Verchneudinsk is a synonym for Verkhne Udinsk (In NHM Cat),,,,,,,,,,
Veresegyhaza is a synonym for Ohaba (In NHM Cat),,,,,,,,,,
Verkhne Chirskaia is a synonym for Verkhne Tschirskaia (In NHM Cat),,,,,,,,,,
Verkhne Chirskaya is a synonym for Verkhne Tschirskaia (In NHM Cat),,,,,,,,,,
Verkhne Dnieprovsk is a synonym for Augustinovka (From MetBase),,,,,,,,,,
Verolanuova is a synonym for Alfianello (In NHM Cat),,,,,,,,,,
Verona is a synonym for Vago (In NHM Cat),,,,,,,,,,
Veseli nad Moravou is a synonym for Wessely (In NHM Cat),,,,,,,,,,
Viasma is a synonym for Kikino (In NHM Cat),,,,,,,,,,
Viazma is a synonym for Kikino (In NHM Cat),,,,,,,,,,
Victoria is a synonym for Cranbourne (In NHM Cat),,,,,,,,,,
Victoria is a synonym for Hinojal (In NHM Cat),,,,,,,,,,
Victoria is a synonym for Iron Creek (In NHM Cat),,,,,,,,,,
Vidin is a synonym for Virba (In NHM Cat),,,,,,,,,,
Vigarano Mainarda is a synonym for Vigarano (In NHM Cat),,,,,,,,,,
Vigarano Pieve is a synonym for Vigarano (In NHM Cat),,,,,,,,,,
Vigarno is a synonym for Vigarano (In NHM Cat),,,,,,,,,,
Vigarvano is a synonym for Vigarano (In NHM Cat),,,,,,,,,,
Vigavano is a synonym for Vigarano (In NHM Cat),,,,,,,,,,
Vignabona is a synonym for Borgo San Donino (In NHM Cat),,,,,,,,,,
Vilabella is a synonym for Trenzano (In NHM Cat),,,,,,,,,,
Vilabella is a synonym for Nulles (In NHM Cat),,,,,,,,,,
Vilanova de Sitjes is a synonym for Cañellas (In NHM Cat),,,,,,,,,,
Villa Allende is a synonym for Valle de Allende (In NHM Cat),,,,,,,,,,
Villa di Cella is a synonym for Borgo San Donino (In NHM Cat),,,,,,,,,,
Villa Lujan is a synonym for Lujan (In NHM Cat),,,,,,,,,,
Villa Matamoros is a synonym for Villa Natamoros (From MetBase),,,,,,,,,,
Villa Nueva is a synonym for Sierra Blanca (In NHM Cat),,,,,,,,,,
Villa Nueva is a synonym for Cañellas (In NHM Cat),,,,,,,,,,
Villanova is a synonym for Cañellas (In NHM Cat),,,,,,,,,,
Villanova is a synonym for Motta di Conti (In NHM Cat),,,,,,,,,,
Villanova di Casale is a synonym for Motta di Conti (In NHM Cat),,,,,,,,,,
Villanuova is a synonym for Motta di Conti (In NHM Cat),,,,,,,,,,
Villanuova di Casale is a synonym for Motta di Conti (In NHM Cat),,,,,,,,,,
Villefranche is a synonym for Salles (In NHM Cat),,,,,,,,,,
Villeneuve is a synonym for Motta di Conti (In NHM Cat),,,,,,,,,,
Vilna is a synonym for Zabrodje (In NHM Cat),,,,,,,,,,
Vinh Luoc is a synonym for Tuan Tuc (In NHM Cat),,,,,,,,,,
Visa is a synonym for Mocs (In NHM Cat),,,,,,,,,,
Vitim is a synonym for Verkhne Udinsk (In NHM Cat),,,,,,,,,,
Vitré is a synonym for St. Germain-du-Pinel (In NHM Cat),,,,,,,,,,
Vivionnere is a synonym for Le Teilleul (In NHM Cat),,,,,,,,,,
Vnorovy is a synonym for Wessely (In NHM Cat),,,,,,,,,,
Vonnas is a synonym for Luponnas (In NHM Cat),,,,,,,,,,
Vorova is a synonym for Angara (In NHM Cat),,,,,,,,,,
Vyrba is a synonym for Virba (In NHM Cat),,,,,,,,,,
Vyskovice is a synonym for Bohumilitz (In NHM Cat),,,,,,,,,,
Wadee Banee Khaled is a synonym for Wabar (In NHM Cat),,,,,,,,,,
Wagla is a synonym for Ambapur Nagla (In NHM Cat),,,,,,,,,,
Wahhe is a synonym for Pillistfer (In NHM Cat),,,,,,,,,,
Walaga is a synonym for Nejo (In NHM Cat),,,,,,,,,,
Walata is a synonym for Holetta (In NHM Cat),,,,,,,,,,
Waldau is a synonym for L'Aigle (In NHM Cat),,,,,,,,,,
Waldo County is a synonym for Searsmont (In NHM Cat),,,,,,,,,,
Walker Township is a synonym for Grand Rapids (In NHM Cat),,,,,,,,,,
Wallens Ridge is a synonym for Waldron Ridge (In NHM Cat),,,,,,,,,,
Walton is a synonym for Walters (In NHM Cat),,,,,,,,,,
Waltringen is a synonym for Walkringen (In NHM Cat),,,,,,,,,,
Wanee Banee Khaled is a synonym for Wabar (In NHM Cat),,,,,,,,,,
Warasdin is a synonym for Milena (In NHM Cat),,,,,,,,,,
Warbe is a synonym for Virba (In NHM Cat),,,,,,,,,,
Warbreccan is a synonym for Tenham (In NHM Cat),,,,,,,,,,
Warialda is a synonym for Bingera (In NHM Cat),,,,,,,,,,
Warrentown is a synonym for Warrenton (In NHM Cat),,,,,,,,,,
Warsaw is a synonym for Pultusk (In NHM Cat),,,,,,,,,,
Warschau is a synonym for Pultusk (In NHM Cat),,,,,,,,,,
Warshaw is a synonym for Pultusk (In NHM Cat),,,,,,,,,,
Washington is a synonym for Farmington (In NHM Cat),,,,,,,,,,
Washington County is a synonym for Farmington (In NHM Cat),,,,,,,,,,
Washington County is a synonym for Trenton (In NHM Cat),,,,,,,,,,
Waterfall is a synonym for Bowden (In NHM Cat),,,,,,,,,,
Watson is a synonym for Watson 001 (From MetBase),,,,,,,,,,
Wawilowka is a synonym for Vavilovka (In NHM Cat),,,,,,,,,,
Wayne County is a synonym for Jenny's Creek (In NHM Cat),,,,,,,,,,
Wayne County is a synonym for Wooster (In NHM Cat),,,,,,,,,,
Wayside (b) is a synonym for Happy Canyon (From MetBase),,,,,,,,,,
Weathersfield is a synonym for Wethersfield (1971) (In NHM Cat),,,,,,,,,,
Weaver is a synonym for Weaver Mountains (In NHM Cat),,,,,,,,,,
Weekeroo is a synonym for Weekeroo Station (In NHM Cat),,,,,,,,,,
Weichsel is a synonym for Schwetz (In NHM Cat),,,,,,,,,,
Weiler is a synonym for Mezö-Madaras (In NHM Cat),,,,,,,,,,
Weld County is a synonym for Johnstown (In NHM Cat),,,,,,,,,,
Weldna is a synonym for Weldona (In NHM Cat),,,,,,,,,,
Wellington is a synonym for Rowton (In NHM Cat),,,,,,,,,,
Wellington is a synonym for Wairarapa Valley (In NHM Cat),,,,,,,,,,
Wellman is a synonym for Wellman (a) (In NHM Cat),,,,,,,,,,
Wellman no. 3 is a synonym for Wellman (c) (In NHM Cat),,,,,,,,,,
Welmannville is a synonym for Ness County (1894) (In NHM Cat),,,,,,,,,,
Welmanville is a synonym for Ness County (1894) (In NHM Cat),,,,,,,,,,
Wengerowo is a synonym for Vengerovo (In NHM Cat),,,,,,,,,,
Werchne Dnieprowsk is a synonym for Verkhne Dnieprovsk (In NHM Cat),,,,,,,,,,
Werchne Tschirskaja is a synonym for Verkhne Tschirskaia (In NHM Cat),,,,,,,,,,
Werkhne Dnieprowsk is a synonym for Verkhne Dnieprovsk (In NHM Cat),,,,,,,,,,
Werkhne Tschirskaia is a synonym for Verkhne Tschirskaia (In NHM Cat),,,,,,,,,,
Werkhne Udinsk is a synonym for Verkhne Udinsk (In NHM Cat),,,,,,,,,,
Werkne Udinsk is a synonym for Verkhne Udinsk (In NHM Cat),,,,,,,,,,
Werningerode is a synonym for Wernigerode (From MetBase),,,,,,,,,,
West Liberty is a synonym for Homestead (In NHM Cat),,,,,,,,,,
West Point (mesosiderite) is a synonym for Crab Orchard (In NHM Cat),,,,,,,,,,
Western Point district is a synonym for Cranbourne (In NHM Cat),,,,,,,,,,
Western Port district is a synonym for Cranbourne (In NHM Cat),,,,,,,,,,
Wethersfield is a synonym for Wethersfield (1971) (In NHM Cat),,,,,,,,,,
White Sulphur Springs is a synonym for Greenbrier County (In NHM Cat),,,,,,,,,,
Whitfield is a synonym for Cleveland (In NHM Cat),,,,,,,,,,
Whitfield County is a synonym for Cleveland (In NHM Cat),,,,,,,,,,
Whittman is a synonym for Whitman (In NHM Cat),,,,,,,,,,
Wickenburg (iron) is a synonym for Canyon Diablo (In NHM Cat),,,,,,,,,,
Widdin is a synonym for Virba (In NHM Cat),,,,,,,,,,
Wigan is a synonym for Appley Bridge (In NHM Cat),,,,,,,,,,
Wilberton is a synonym for Wilburton (In NHM Cat),,,,,,,,,,
Wild is a synonym for Gibeon (In NHM Cat),,,,,,,,,,
Wilkanowko is a synonym for Grüneberg (In NHM Cat),,,,,,,,,,
Willanueva is a synonym for Villanueva del Fresno (From MetBase),,,,,,,,,,
Willard is a synonym for Willard (a) (From MetBase),,,,,,,,,,
Williamette is a synonym for Willamette (In NHM Cat),,,,,,,,,,
Williamsport is a synonym for Bald Eagle (In NHM Cat),,,,,,,,,,
Williamstown is a synonym for Kenton County (In NHM Cat),,,,,,,,,,
Wilson County is a synonym for Cross Roads (In NHM Cat),,,,,,,,,,
Wilson County is a synonym for Cosby's Creek (In NHM Cat),,,,,,,,,,
Windhoek is a synonym for Gibeon (From MetBase),,,,,,,,,,
Windmill Station is a synonym for Valley Wells (In NHM Cat),,,,,,,,,,
Windorah is a synonym for Thunda (In NHM Cat),,,,,,,,,,
Window Butte is a synonym for Nova 003 (In NHM Cat),,,,,,,,,,
Winnebago County is a synonym for Forest City (In NHM Cat),,,,,,,,,,
Winsloe is a synonym for Canyon Diablo (In NHM Cat),,,,,,,,,,
Winslow is a synonym for Canyon Diablo (In NHM Cat),,,,,,,,,,
Wirba is a synonym for Virba (In NHM Cat),,,,,,,,,,
Wisconsin is a synonym for Trenton (In NHM Cat),,,,,,,,,,
Wisconsin is a synonym for Vernon County (In NHM Cat),,,,,,,,,,
Wisconsin is a synonym for Hammond (In NHM Cat),,,,,,,,,,
Witim is a synonym for Verkhne Udinsk (In NHM Cat),,,,,,,,,,
Wittens is a synonym for Eichstädt (In NHM Cat),,,,,,,,,,
Wittmess is a synonym for Eichstädt (In NHM Cat),,,,,,,,,,
Wjasemsk is a synonym for Kikino (In NHM Cat),,,,,,,,,,
Wöhler's Iron is a synonym for Campo del Cielo (In NHM Cat),,,,,,,,,,
Wollaston's Iron is a synonym for Bendegó (In NHM Cat),,,,,,,,,,
Wollega is a synonym for Nejo (In NHM Cat),,,,,,,,,,
Woman is a synonym for Cape York (From MetBase),,,,,,,,,,
Worowo is a synonym for Angara (In NHM Cat),,,,,,,,,,
Wuchumuchin is a synonym for Wu-chu-mu-ch'in (In NHM Cat),,,,,,,,,,
Wushe is a synonym for Wuzhi (In NHM Cat),,,,,,,,,,
Wushike is a synonym for Armanty (In NHM Cat),,,,,,,,,,
Wuxilike is a synonym for Aletai (Action of 27 Nov 2016),,,,,,,,,,
Wyoming is a synonym for Silver Crown (In NHM Cat),,,,,,,,,,
Xin Yang is a synonym for Xingyang (In NHM Cat),,,,,,,,,,
Xinjiang is a synonym for Armanty (In NHM Cat),,,,,,,,,,
Xinjiang (b) is a synonym for Aletai (Action of 27 Nov 2016),,,,,,,,,,
Xinjiang 008 is a synonym for Aletai (Action of 27 Nov 2016),,,,,,,,,,
Xiquipilco is a synonym for Toluca (In NHM Cat),,,,,,,,,,
Y-79-25 is a synonym for Yamato 793605 (From MetBase),,,,,,,,,,
Yamanomura is a synonym for Kyushu (In NHM Cat),,,,,,,,,,
Yamato (a) is a synonym for Yamato 691 (From MetBase),,,,,,,,,,
Yamato (b) is a synonym for Yamato 692 (From MetBase),,,,,,,,,,
Yamato (c) is a synonym for Yamato 693 (From MetBase),,,,,,,,,,
Yamato (d) is a synonym for Yamato 694 (From MetBase),,,,,,,,,,
Yamato (e) is a synonym for Yamato 695 (From MetBase),,,,,,,,,,
Yamato (f) is a synonym for Yamato 696 (From MetBase),,,,,,,,,,
Yamato (g) is a synonym for Yamato 697 (From MetBase),,,,,,,,,,
Yamato (h) is a synonym for Yamato 698 (From MetBase),,,,,,,,,,
Yamato (j) is a synonym for Yamato 7301 (From MetBase),,,,,,,,,,
Yamato (k) is a synonym for Yamato 7305 (From MetBase),,,,,,,,,,
Yamato (l) is a synonym for Yamato 7308 (From MetBase),,,,,,,,,,
Yamato (m) is a synonym for Yamato 7304 (From MetBase),,,,,,,,,,
Yamuishova is a synonym for Pavlodar (pallasite) (In NHM Cat),,,,,,,,,,
Yamyschewa is a synonym for Pavlodar (pallasite) (In NHM Cat),,,,,,,,,,
Yamyshev is a synonym for Pavlodar (pallasite) (In NHM Cat),,,,,,,,,,
Yamysheva is a synonym for Pavlodar (pallasite) (In NHM Cat),,,,,,,,,,
Yang-Chiang is a synonym for Yangchiang (In NHM Cat),,,,,,,,,,
