Name,Abbrev,Status,Fall,Year,Place,Type,Mass,MetBull,Antarctic,"(Lat,Long)"
Asuka 12169,A 12169,Official,,2012,Antarctica,CM,2.26 g,105,J25 NIPR-RBINS,
Asuka 12170,A 12170,Official,,2012,Antarctica,H5-6,7.7 g,105,J25 NIPR-RBINS,
Asuka 12171,A 12171,Official,,2012,Antarctica,H5,33.6 g,105,J25 NIPR-RBINS,
Asuka 12173,A 12173,Official,,2012,Antarctica,H6,7.1 g,105,J25 NIPR-RBINS,
Asuka 12174,A 12174,Official,,2012,Antarctica,H5,16.1 g,105,J25 NIPR-RBINS,
Asuka 12175,A 12175,Official,,2012,Antarctica,Ureilite,6.6 g,105,J25 NIPR-RBINS,
Asuka 12176,A 12176,Official,,2012,Antarctica,H4,10 g,105,J25 NIPR-RBINS,
Asuka 12177,A 12177,Official,,2012,Antarctica,LL6,49.7 g,105,J25 NIPR-RBINS,
Asuka 12178,A 12178,Official,,2012,Antarctica,H5,28.9 g,105,J25 NIPR-RBINS,
Asuka 12179,A 12179,Official,,2012,Antarctica,H5,7.2 g,105,J25 NIPR-RBINS,
Asuka 12180,A 12180,Official,,2012,Antarctica,H6,44.9 g,105,J25 NIPR-RBINS,
Asuka 12181,A 12181,Official,,2012,Antarctica,L6,28.6 g,105,J25 NIPR-RBINS,
Asuka 12182,A 12182,Official,,2012,Antarctica,H6,8.2 g,105,J25 NIPR-RBINS,
Asuka 12183,A 12183,Official,,2012,Antarctica,L4-5,17.4 g,105,J25 NIPR-RBINS,
Asuka 12184,A 12184,Official,,2012,Antarctica,H3,1.96 g,105,J25 NIPR-RBINS,
Asuka 12185,A 12185,Official,,2012,Antarctica,L6,49 g,105,J25 NIPR-RBINS,
Asuka 12186,A 12186,Official,,2012,Antarctica,H5,18.3 g,105,J25 NIPR-RBINS,
Asuka 12187,A 12187,Official,,2012,Antarctica,H5,0.96 g,105,J25 NIPR-RBINS,
Asuka 12188,A 12188,Official,,2012,Antarctica,H4,36.1 g,105,J25 NIPR-RBINS,
Asuka 12191,A 12191,Official,,2012,Antarctica,LL6,24.3 g,105,J25 NIPR-RBINS,
Asuka 12192,A 12192,Official,,2012,Antarctica,L6,17.7 g,105,J25 NIPR-RBINS,
Asuka 12193,A 12193,Official,,2012,Antarctica,L6,14.3 g,105,J25 NIPR-RBINS,
Asuka 12194,A 12194,Official,,2012,Antarctica,LL6,18.3 g,105,J25 NIPR-RBINS,
Asuka 12195,A 12195,Official,,2012,Antarctica,H6,13.7 g,105,J25 NIPR-RBINS,
Asuka 12196,A 12196,Official,,2012,Antarctica,H5,50.1 g,105,J25 NIPR-RBINS,
Asuka 12197,A 12197,Official,,2012,Antarctica,H5,1.56 g,105,J25 NIPR-RBINS,
Asuka 12198,A 12198,Official,,2012,Antarctica,H6,27.9 g,105,J25 NIPR-RBINS,
Asuka 12199,A 12199,Official,,2012,Antarctica,H5,20.4 g,105,J25 NIPR-RBINS,
Asuka 12200,A 12200,Official,,2012,Antarctica,H5,21.3 g,105,J25 NIPR-RBINS,
Asuka 12201,A 12201,Official,,2012,Antarctica,H6,286 g,107,J26 NIPR-RBINS,
Asuka 12202,A 12202,Official,,2012,Antarctica,Diogenite,9 g,105,J25 NIPR-RBINS,
Asuka 12204,A 12204,Official,,2012,Antarctica,H5,15.1 g,105,J25 NIPR-RBINS,
Asuka 12205,A 12205,Official,,2012,Antarctica,L3,401 g,107,J26 NIPR-RBINS,
Asuka 12206,A 12206,Official,,2012,Antarctica,L5,7.9 g,105,J25 NIPR-RBINS,
Asuka 12207,A 12207,Official,,2012,Antarctica,H5,62 g,105,J25 NIPR-RBINS,
Asuka 12208,A 12208,Official,,2012,Antarctica,H3,1.19 g,105,J25 NIPR-RBINS,
Asuka 12209,A 12209,Official,,2012,Antarctica,Angrite,43.7 g,105,J25 NIPR-RBINS,
Asuka 12210,A 12210,Official,,2012,Antarctica,H5,7.8 g,105,J25 NIPR-RBINS,
Asuka 12211,A 12211,Official,,2012,Antarctica,H4,1372 g,107,J26 NIPR-RBINS,
Asuka 12212,A 12212,Official,,2012,Antarctica,H5,164.6 g,107,J26 NIPR-RBINS,
Asuka 12213,A 12213,Official,,2012,Antarctica,H5,7.4 g,105,J25 NIPR-RBINS,
Asuka 12214,A 12214,Official,,2012,Antarctica,L6,414 g,107,J26 NIPR-RBINS,
Asuka 12215,A 12215,Official,,2012,Antarctica,L5,55 g,105,J25 NIPR-RBINS,
Asuka 12216,A 12216,Official,,2012,Antarctica,H6,1043 g,107,J26 NIPR-RBINS,
Asuka 12217,A 12217,Official,,2012,Antarctica,H5,49.6 g,105,J25 NIPR-RBINS,
Asuka 12218,A 12218,Official,,2012,Antarctica,H5,90.6 g,105,J25 NIPR-RBINS,
Asuka 12219,A 12219,Official,,2012,Antarctica,H5,393 g,107,J26 NIPR-RBINS,
Asuka 12220,A 12220,Official,,2012,Antarctica,H5,88.4 g,107,J26 NIPR-RBINS,
Asuka 12221,A 12221,Official,,2012,Antarctica,H5,196.3 g,107,J26 NIPR-RBINS,
Asuka 12222,A 12222,Official,,2012,Antarctica,H6,8.8 g,105,J25 NIPR-RBINS,
Asuka 12223,A 12223,Official,,2012,Antarctica,Eucrite,75.5 g,107,J26 NIPR-RBINS,
Asuka 12224,A 12224,Official,,2012,Antarctica,L6,91.6 g,105,J25 NIPR-RBINS,
Asuka 12225,A 12225,Official,,2012,Antarctica,H5,26.8 g,105,J25 NIPR-RBINS,
Asuka 12226,A 12226,Official,,2012,Antarctica,H4,104 g,107,J26 NIPR-RBINS,
Asuka 12227,A 12227,Official,,2012,Antarctica,H4,71.8 g,107,J26 NIPR-RBINS,
Asuka 12229,A 12229,Official,,2012,Antarctica,H4,73.3 g,105,J25 NIPR-RBINS,
Asuka 12230,A 12230,Official,,2012,Antarctica,H4,62.4 g,107,J26 NIPR-RBINS,
Asuka 12231,A 12231,Official,,2012,Antarctica,H5,27.5 g,110,J28 NIPR-RBINS,
Asuka 12232,A 12232,Official,,2012,Antarctica,H4,10.6 g,107,J26 NIPR-RBINS,
Asuka 12233,A 12233,Official,,2012,Antarctica,H4,149.1 g,107,J26 NIPR-RBINS,
Asuka 12234,A 12234,Official,,2012,Antarctica,H4,46.9 g,107,J26 NIPR-RBINS,
Asuka 12235,A 12235,Official,,2012,Antarctica,LL6,93.9 g,107,J26 NIPR-RBINS,
Asuka 12236,A 12236,Official,,2012,Antarctica,CM,93.7 g,107,J26 NIPR-RBINS,
Asuka 12237,A 12237,Official,,2012,Antarctica,LL6,14.5 g,107,J26 NIPR-RBINS,
Asuka 12238,A 12238,Official,,2012,Antarctica,H4,14.2 g,107,J26 NIPR-RBINS,
Asuka 12239,A 12239,Official,,2012,Antarctica,H4-6,52.6 g,107,J26 NIPR-RBINS,
Asuka 12240,A 12240,Official,,2012,Antarctica,H4,62.8 g,107,J26 NIPR-RBINS,
Asuka 12241,A 12241,Official,,2012,Antarctica,LL6,15.1 g,107,J26 NIPR-RBINS,
Asuka 12242,A 12242,Official,,2012,Antarctica,H4,56.6 g,107,J26 NIPR-RBINS,
Asuka 12243,A 12243,Official,,2012,Antarctica,LL6,34.5 g,107,J26 NIPR-RBINS,
Asuka 12244,A 12244,Official,,2012,Antarctica,H4,56.2 g,107,J26 NIPR-RBINS,
Asuka 12245,A 12245,Official,,2012,Antarctica,EL4,14.1 g,107,J26 NIPR-RBINS,
Asuka 12246,A 12246,Official,,2012,Antarctica,H4,4.36 g,107,J26 NIPR-RBINS,
Asuka 12247,A 12247,Official,,2012,Antarctica,H6,19.3 g,107,J26 NIPR-RBINS,
Asuka 12248,A 12248,Official,,2012,Antarctica,CM,52.9 g,107,J26 NIPR-RBINS,
Asuka 12249,A 12249,Official,,2012,Antarctica,L4,6.8 g,107,J26 NIPR-RBINS,
Asuka 12250,A 12250,Official,,2012,Antarctica,LL6,45.1 g,107,J26 NIPR-RBINS,
Asuka 12251,A 12251,Official,,2012,Antarctica,H4,39.1 g,107,J26 NIPR-RBINS,
Asuka 12252,A 12252,Official,,2012,Antarctica,H4,46.3 g,107,J26 NIPR-RBINS,
Asuka 12253,A 12253,Official,,2012,Antarctica,H6,66.1 g,107,J26 NIPR-RBINS,
Asuka 12254,A 12254,Official,,2012,Antarctica,H6,35.4 g,107,J26 NIPR-RBINS,
Asuka 12255,A 12255,Official,,2012,Antarctica,L6,130.4 g,107,J26 NIPR-RBINS,
Asuka 12256,A 12256,Official,,2012,Antarctica,H6,57.5 g,107,J26 NIPR-RBINS,
Asuka 12257,A 12257,Official,,2012,Antarctica,H4,17 g,107,J26 NIPR-RBINS,
Asuka 12258,A 12258,Official,,2012,Antarctica,LL6,21.8 g,107,J26 NIPR-RBINS,
Asuka 12259,A 12259,Official,,2012,Antarctica,H6,27.7 g,107,J26 NIPR-RBINS,
Asuka 12260,A 12260,Official,,2012,Antarctica,H6,15.7 g,107,J26 NIPR-RBINS,
Asuka 12261,A 12261,Official,,2012,Antarctica,L6,83.1 g,107,J26 NIPR-RBINS,
Asuka 12262,A 12262,Official,,2012,Antarctica,H3,5.2 g,107,J26 NIPR-RBINS,
Asuka 12263,A 12263,Official,,2012,Antarctica,H5,40.1 g,107,J26 NIPR-RBINS,
Asuka 12264,A 12264,Official,,2012,Antarctica,H5,20.2 g,107,J26 NIPR-RBINS,
Asuka 12265,A 12265,Official,,2012,Antarctica,LL6,19 g,107,J26 NIPR-RBINS,
Asuka 12266,A 12266,Official,,2012,Antarctica,H5,61 g,107,J26 NIPR-RBINS,
Asuka 12267,A 12267,Official,,2012,Antarctica,CK6,17.2 g,107,J26 NIPR-RBINS,
Asuka 12268,A 12268,Official,,2012,Antarctica,H5,128.5 g,107,J26 NIPR-RBINS,
Asuka 12269,A 12269,Official,,2012,Antarctica,H6,66.8 g,107,J26 NIPR-RBINS,
Asuka 12270,A 12270,Official,,2012,Antarctica,H5,55.4 g,107,J26 NIPR-RBINS,
Asuka 12271,A 12271,Official,,2012,Antarctica,H5,57.9 g,107,J26 NIPR-RBINS,
Asuka 12272,A 12272,Official,,2012,Antarctica,H5,9.3 g,107,J26 NIPR-RBINS,
Asuka 12273,A 12273,Official,,2012,Antarctica,L6,126.1 g,107,J26 NIPR-RBINS,
Asuka 12274,A 12274,Official,,2012,Antarctica,H5,2.27 g,107,J26 NIPR-RBINS,
Asuka 12275,A 12275,Official,,2012,Antarctica,L6,9.8 g,107,J26 NIPR-RBINS,
Asuka 12276,A 12276,Official,,2012,Antarctica,H5,15.9 g,107,J26 NIPR-RBINS,
Asuka 12277,A 12277,Official,,2012,Antarctica,H6,15 g,107,J26 NIPR-RBINS,
Asuka 12278,A 12278,Official,,2012,Antarctica,H5,36.7 g,107,J26 NIPR-RBINS,
Asuka 12279,A 12279,Official,,2012,Antarctica,H6,73 g,107,J26 NIPR-RBINS,
Asuka 12280,A 12280,Official,,2012,Antarctica,H6,14.6 g,107,J26 NIPR-RBINS,
Asuka 12281,A 12281,Official,,2012,Antarctica,L6,135.4 g,107,J26 NIPR-RBINS,
Asuka 12282,A 12282,Official,,2012,Antarctica,Eucrite,21.3 g,107,J26 NIPR-RBINS,
Asuka 12283,A 12283,Official,,2012,Antarctica,H6,26.3 g,107,J26 NIPR-RBINS,
Asuka 12284,A 12284,Official,,2012,Antarctica,H6,4.08 g,107,J26 NIPR-RBINS,
Asuka 12285,A 12285,Official,,2012,Antarctica,Eucrite,38.1 g,107,J26 NIPR-RBINS,
Asuka 12286,A 12286,Official,,2012,Antarctica,H6,3.33 g,107,J26 NIPR-RBINS,
Asuka 12288,A 12288,Official,,2012,Antarctica,H5,35.5 g,107,J26 NIPR-RBINS,
Asuka 12289,A 12289,Official,,2012,Antarctica,H5,42.1 g,107,J26 NIPR-RBINS,
Asuka 12290,A 12290,Official,,2012,Antarctica,H6,52.1 g,107,J26 NIPR-RBINS,
Asuka 12291,A 12291,Official,,2012,Antarctica,H6,6.7 g,107,J26 NIPR-RBINS,
Asuka 12292,A 12292,Official,,2012,Antarctica,H5,16.1 g,107,J26 NIPR-RBINS,
Asuka 12293,A 12293,Official,,2012,Antarctica,L5,8.9 g,107,J26 NIPR-RBINS,
Asuka 12294,A 12294,Official,,2012,Antarctica,H5,8.5 g,107,J26 NIPR-RBINS,
Asuka 12295,A 12295,Official,,2012,Antarctica,L6,8.4 g,107,J26 NIPR-RBINS,
Asuka 12296,A 12296,Official,,2012,Antarctica,L6,39.2 g,107,J26 NIPR-RBINS,
Asuka 12297,A 12297,Official,,2012,Antarctica,L6,7.5 g,107,J26 NIPR-RBINS,
Asuka 12298,A 12298,Official,,2012,Antarctica,H5,18.9 g,107,J26 NIPR-RBINS,
Asuka 12299,A 12299,Official,,2012,Antarctica,H4,21.6 g,107,J26 NIPR-RBINS,
Asuka 12300,A 12300,Official,,2012,Antarctica,H5,31.1 g,107,J26 NIPR-RBINS,
Asuka 12301,A 12301,Official,,2012,Antarctica,H6,21.5 g,107,J26 NIPR-RBINS,
Asuka 12302,A 12302,Official,,2012,Antarctica,H6,28.8 g,107,J26 NIPR-RBINS,
Asuka 12303,A 12303,Official,,2012,Antarctica,H6,55.7 g,107,J26 NIPR-RBINS,
Asuka 12304,A 12304,Official,,2012,Antarctica,LL6,23.7 g,107,J26 NIPR-RBINS,
Asuka 12305,A 12305,Official,,2012,Antarctica,L6,8 g,107,J26 NIPR-RBINS,
Asuka 12306,A 12306,Official,,2012,Antarctica,L4,12.8 g,107,J26 NIPR-RBINS,
Asuka 12307,A 12307,Official,,2012,Antarctica,H6,27.8 g,107,J26 NIPR-RBINS,
Asuka 12308,A 12308,Official,,2012,Antarctica,H6,6.4 g,107,J26 NIPR-RBINS,
Asuka 12309,A 12309,Official,,2012,Antarctica,H4,588 g,107,J26 NIPR-RBINS,
Asuka 12310,A 12310,Official,,2012,Antarctica,L6,1.4 g,107,J26 NIPR-RBINS,
Asuka 12311,A 12311,Official,,2012,Antarctica,H4,26.8 g,107,J26 NIPR-RBINS,
Asuka 12312,A 12312,Official,,2012,Antarctica,H5,43 g,107,J26 NIPR-RBINS,
Asuka 12313,A 12313,Official,,2012,Antarctica,L6,119.8 g,107,J26 NIPR-RBINS,
Asuka 12314,A 12314,Official,,2012,Antarctica,H5,1.14 g,107,J26 NIPR-RBINS,
Asuka 12315,A 12315,Official,,2012,Antarctica,H5,19.7 g,110,J28 NIPR-RBINS,
Asuka 12316,A 12316,Official,,2012,Antarctica,H4,135.6 g,107,J26 NIPR-RBINS,
Asuka 12317,A 12317,Official,,2012,Antarctica,LL6,30.6 g,107,J26 NIPR-RBINS,
Asuka 12318,A 12318,Official,,2012,Antarctica,H5,91.7 g,107,J26 NIPR-RBINS,
Asuka 12319,A 12319,Official,,2012,Antarctica,H6,10.9 g,107,J26 NIPR-RBINS,
Asuka 12320,A 12320,Official,,2012,Antarctica,H4,17.4 g,107,J26 NIPR-RBINS,
Asuka 12321,A 12321,Official,,2012,Antarctica,L6,22.4 g,107,J26 NIPR-RBINS,
Asuka 12322,A 12322,Official,,2012,Antarctica,H5,97.4 g,107,J26 NIPR-RBINS,
Asuka 12323,A 12323,Official,,2012,Antarctica,H3,60.6 g,107,J26 NIPR-RBINS,
Asuka 12324,A 12324,Official,,2012,Antarctica,L4,2.17 kg,105,J25 NIPR-RBINS,
Asuka 12325,A 12325,Official,,2012,Antarctica,Martian (shergottite),28 g,107,J26 NIPR-RBINS,
Asuka 12326 **,A 12326,Official,,2012,Antarctica,L4,6.42 kg,105,J26 NIPR-RBINS,
Asuka 12327,A 12327,Official,,2012,Antarctica,H3,156.7 g,107,J26 NIPR-RBINS,
Asuka 12329,A 12329,Official,,2012,Antarctica,H4,38.2 g,107,J26 NIPR-RBINS,
Asuka 12330,A 12330,Official,,2012,Antarctica,H3,42.7 g,107,J26 NIPR-RBINS,
Asuka 12331,A 12331,Official,,2012,Antarctica,H4,14.9 g,107,J26 NIPR-RBINS,
Asuka 12332,A 12332,Official,,2012,Antarctica,H4,119.6 g,107,J26 NIPR-RBINS,
Asuka 12333,A 12333,Official,,2012,Antarctica,H5,12.7 g,107,J26 NIPR-RBINS,
Asuka 12334,A 12334,Official,,2012,Antarctica,H5,26.8 g,107,J26 NIPR-RBINS,
Asuka 12335,A 12335,Official,,2012,Antarctica,H5,23.5 g,107,J26 NIPR-RBINS,
Asuka 12336,A 12336,Official,,2012,Antarctica,L6,39.5 g,107,J26 NIPR-RBINS,
Asuka 12337,A 12337,Official,,2012,Antarctica,H6,20.9 g,107,J26 NIPR-RBINS,
Asuka 12338,A 12338,Official,,2012,Antarctica,H4,10.7 g,107,J26 NIPR-RBINS,
Asuka 12339,A 12339,Official,,2012,Antarctica,H6,9 g,107,J26 NIPR-RBINS,
Asuka 12340,A 12340,Official,,2012,Antarctica,H6,3.32 g,107,J26 NIPR-RBINS,
Asuka 12341,A 12341,Official,,2012,Antarctica,H6,22.8 g,107,J26 NIPR-RBINS,
Asuka 12342,A 12342,Official,,2012,Antarctica,H6,9.6 g,107,J26 NIPR-RBINS,
Asuka 12343,A 12343,Official,,2012,Antarctica,L5,8.3 g,107,J26 NIPR-RBINS,
Asuka 12344,A 12344,Official,,2012,Antarctica,H6,24.6 g,107,J26 NIPR-RBINS,
Asuka 12345,A 12345,Official,,2012,Antarctica,L4,8.9 g,107,J26 NIPR-RBINS,
Asuka 12346,A 12346,Official,,2012,Antarctica,H4,38.2 g,107,J26 NIPR-RBINS,
Asuka 12347,A 12347,Official,,2012,Antarctica,H5,56 g,107,J26 NIPR-RBINS,
Asuka 12348,A 12348,Official,,2012,Antarctica,H5,19.8 g,107,J26 NIPR-RBINS,
Asuka 12349,A 12349,Official,,2012,Antarctica,H6,79.5 g,107,J26 NIPR-RBINS,
Asuka 12350,A 12350,Official,,2012,Antarctica,H6,54 g,107,J26 NIPR-RBINS,
Asuka 12351,A 12351,Official,,2012,Antarctica,H6,243 g,107,J26 NIPR-RBINS,
Asuka 12352,A 12352,Official,,2012,Antarctica,H4,44.5 g,110,J28 NIPR-RBINS,
Asuka 12353,A 12353,Official,,2012,Antarctica,L6,12 g,107,J26 NIPR-RBINS,
Asuka 12354,A 12354,Official,,2012,Antarctica,L5,482 g,107,J26 NIPR-RBINS,
Asuka 12355,A 12355,Official,,2012,Antarctica,L6,6.4 g,107,J26 NIPR-RBINS,
Asuka 12356,A 12356,Official,,2012,Antarctica,H6,1.33 g,107,J26 NIPR-RBINS,
Asuka 12357,A 12357,Official,,2012,Antarctica,LL5,348 g,107,J26 NIPR-RBINS,
Asuka 12358,A 12358,Official,,2012,Antarctica,LL5,126.3 g,107,J26 NIPR-RBINS,
Asuka 12359,A 12359,Official,,2012,Antarctica,L6,32.1 g,107,J26 NIPR-RBINS,
Asuka 12360,A 12360,Official,,2012,Antarctica,H4,10.9 g,107,J26 NIPR-RBINS,
Asuka 12361,A 12361,Official,,2012,Antarctica,L6,16.9 g,107,J26 NIPR-RBINS,
Asuka 12362,A 12362,Official,,2012,Antarctica,LL4-6,80.5 g,107,J26 NIPR-RBINS,
Asuka 12363,A 12363,Official,,2012,Antarctica,H6,159.2 g,107,J26 NIPR-RBINS,
Asuka 12364,A 12364,Official,,2012,Antarctica,L6,19.4 g,107,J26 NIPR-RBINS,
Asuka 12365,A 12365,Official,,2012,Antarctica,H5,12.4 g,107,J26 NIPR-RBINS,
Asuka 12366,A 12366,Official,,2012,Antarctica,H5,38.7 g,107,J26 NIPR-RBINS,
Asuka 12367,A 12367,Official,,2012,Antarctica,L6,71.5 g,107,J26 NIPR-RBINS,
Asuka 12368,A 12368,Official,,2012,Antarctica,H5,231 g,107,J26 NIPR-RBINS,
Asuka 12369,A 12369,Official,,2012,Antarctica,L6,28 g,107,J26 NIPR-RBINS,
Asuka 12370,A 12370,Official,,2012,Antarctica,H4,112.4 g,107,J26 NIPR-RBINS,
Asuka 12371,A 12371,Official,,2012,Antarctica,L4,189.6 g,107,J26 NIPR-RBINS,
Asuka 12372,A 12372,Official,,2012,Antarctica,L4,14.9 g,107,J26 NIPR-RBINS,
Asuka 12373,A 12373,Official,,2012,Antarctica,CV3,31.4 g,107,J26 NIPR-RBINS,
Asuka 12374,A 12374,Official,,2012,Antarctica,Eucrite,18.3 g,107,J26 NIPR-RBINS,
Asuka 12375,A 12375,Official,,2012,Antarctica,H5,7.3 g,107,J26 NIPR-RBINS,
Asuka 12376,A 12376,Official,,2012,Antarctica,CO,130 g,107,J26 NIPR-RBINS,
Asuka 12377,A 12377,Official,,2012,Antarctica,H6,27.6 g,107,J26 NIPR-RBINS,
Asuka 12378,A 12378,Official,,2012,Antarctica,L4,160.6 g,107,J26 NIPR-RBINS,
Asuka 12379,A 12379,Official,,2012,Antarctica,H4,19.6 g,107,J26 NIPR-RBINS,
Asuka 12380,A 12380,Official,,2012,Antarctica,H5,114.5 g,107,J26 NIPR-RBINS,
Asuka 12381,A 12381,Official,,2012,Antarctica,L6,40.3 g,107,J26 NIPR-RBINS,
Asuka 12382,A 12382,Official,,2012,Antarctica,H5,41.8 g,107,J26 NIPR-RBINS,
Asuka 12383,A 12383,Official,,2012,Antarctica,H4,406 g,107,J26 NIPR-RBINS,
Asuka 12384,A 12384,Official,,2012,Antarctica,L6,348 g,107,J26 NIPR-RBINS,
Asuka 12385,A 12385,Official,,2012,Antarctica,H5,11.5 g,107,J26 NIPR-RBINS,
Asuka 12386,A 12386,Official,,2012,Antarctica,H5,100.7 g,107,J26 NIPR-RBINS,
Asuka 12387,A 12387,Official,,2012,Antarctica,L6,40.3 g,107,J26 NIPR-RBINS,
Asuka 12388,A 12388,Official,,2012,Antarctica,H4,41.5 g,107,J26 NIPR-RBINS,
Asuka 12389 **,A 12389,Official,,2012,Antarctica,LL3-6,18.07 kg,103,J23 NIPR-RBINS,
Asuka 12390,A 12390,Official,,2012,Antarctica,LL5,249 g,113,J29 NIPR-RBINS,
Asuka 12391,A 12391,Official,,2012,Antarctica,LL5,11.4 g,107,J26 NIPR-RBINS,
Asuka 12392,A 12392,Official,,2012,Antarctica,LL4,67.7 g,107,J26 NIPR-RBINS,
Asuka 12393,A 12393,Official,,2012,Antarctica,LL4,38.6 g,107,J26 NIPR-RBINS,
Asuka 12394,A 12394,Official,,2012,Antarctica,LL4,29 g,107,J26 NIPR-RBINS,
Asuka 12395,A 12395,Official,,2012,Antarctica,LL4-6,37.3 g,107,J26 NIPR-RBINS,
Asuka 12396,A 12396,Official,,2012,Antarctica,L6,35.2 g,107,J26 NIPR-RBINS,
Asuka 12397,A 12397,Official,,2012,Antarctica,L6,36.1 g,107,J26 NIPR-RBINS,
Asuka 12398,A 12398,Official,,2012,Antarctica,H5,21.2 g,107,J26 NIPR-RBINS,
Asuka 12399,A 12399,Official,,2012,Antarctica,H4,49 g,107,J26 NIPR-RBINS,
Asuka 12400,A 12400,Official,,2012,Antarctica,L4,554 g,110,J28 NIPR-RBINS,
Asuka 12401,A 12401,Official,,2012,Antarctica,LL6,39.9 g,107,J26 NIPR-RBINS,
Asuka 12402,A 12402,Official,,2012,Antarctica,LL5,4.67 g,107,J26 NIPR-RBINS,
Asuka 12403,A 12403,Official,,2012,Antarctica,LL6,34.1 g,107,J26 NIPR-RBINS,
Asuka 12404,A 12404,Official,,2012,Antarctica,L6,69.8 g,107,J26 NIPR-RBINS,
Asuka 12405,A 12405,Official,,2012,Antarctica,LL3,32.4 g,107,J26 NIPR-RBINS,
Asuka 12406,A 12406,Official,,2012,Antarctica,L6,28.7 g,107,J26 NIPR-RBINS,
Asuka 12407,A 12407,Official,,2012,Antarctica,Eucrite,6.9 g,107,J26 NIPR-RBINS,
Asuka 12408,A 12408,Official,,2012,Antarctica,CM,10.2 g,107,J26 NIPR-RBINS,
Asuka 12409,A 12409,Official,,2012,Antarctica,H6,497 g,107,J26 NIPR-RBINS,
Asuka 12410,A 12410,Official,,2012,Antarctica,LL6,51 g,107,J26 NIPR-RBINS,
Asuka 12411,A 12411,Official,,2012,Antarctica,LL6,186.9 g,107,J26 NIPR-RBINS,
Asuka 12412,A 12412,Official,,2012,Antarctica,LL6,88 g,107,J26 NIPR-RBINS,
Asuka 12413,A 12413,Official,,2012,Antarctica,LL6,119.5 g,107,J26 NIPR-RBINS,
Asuka 12414,A 12414,Official,,2012,Antarctica,LL5,46.9 g,107,J26 NIPR-RBINS,
Asuka 12415,A 12415,Official,,2012,Antarctica,LL4,27.4 g,107,J26 NIPR-RBINS,
Asuka 12416,A 12416,Official,,2012,Antarctica,LL4,28.7 g,107,J26 NIPR-RBINS,
Asuka 12417,A 12417,Official,,2012,Antarctica,LL4,24.2 g,107,J26 NIPR-RBINS,
Asuka 12418,A 12418,Official,,2012,Antarctica,LL4,53.3 g,107,J26 NIPR-RBINS,
Asuka 12419,A 12419,Official,,2012,Antarctica,H4,77.8 g,107,J26 NIPR-RBINS,
Asuka 12420,A 12420,Official,,2012,Antarctica,LL6,71.5 g,107,J26 NIPR-RBINS,
Asuka 12421,A 12421,Official,,2012,Antarctica,LL6,58 g,107,J26 NIPR-RBINS,
Asuka 12422,A 12422,Official,,2012,Antarctica,LL5,26.6 g,107,J26 NIPR-RBINS,
Asuka 12423,A 12423,Official,,2012,Antarctica,LL5,99.2 g,107,J26 NIPR-RBINS,
Asuka 12424,A 12424,Official,,2012,Antarctica,LL5,8.1 g,107,J26 NIPR-RBINS,
Asuka 12425,A 12425,Official,,2012,Antarctica,LL6,6.6 g,107,J26 NIPR-RBINS,
Asuka 12426,A 12426,Official,,2012,Antarctica,LL6,281 g,107,J26 NIPR-RBINS,
Asuka 12427,A 12427,Official,,2012,Antarctica,L6,13.8 g,107,J26 NIPR-RBINS,
Asuka 12428,A 12428,Official,,2012,Antarctica,L6,17.3 g,107,J26 NIPR-RBINS,
Asuka 12429,A 12429,Official,,2012,Antarctica,H6,128.2 g,107,J26 NIPR-RBINS,
Asuka 12430 **,A 12430,Official,,2012,Antarctica,LL4,4 kg,105,J26 NIPR-RBINS,
Asuka 12431,A 12431,Official,,2012,Antarctica,LL5,19.6 g,107,J26 NIPR-RBINS,
Asuka 12432,A 12432,Official,,2012,Antarctica,L6,273 g,107,J26 NIPR-RBINS,
Asuka 12433,A 12433,Official,,2012,Antarctica,LL6,5.4 g,107,J26 NIPR-RBINS,
Asuka 12434,A 12434,Official,,2012,Antarctica,LL6,35.7 g,107,J26 NIPR-RBINS,
Asuka 12435,A 12435,Official,,2012,Antarctica,LL6,50.3 g,107,J26 NIPR-RBINS,
Asuka 12436,A 12436,Official,,2012,Antarctica,H4,51.1 g,107,J26 NIPR-RBINS,
Asuka 12437 **,A 12437,Official,,2012,Antarctica,CM,123.4 g,105,J26 NIPR-RBINS,
Balyer Bluff **,,Official,,2012,"Western Australia, Australia",LL6,2.08 kg,109,,"(-27.464110, 117.843840)  "
Baqiangzi **,,Official,,2012,"Xinjiang, China",EL7,1200 g,109,,"(43.902560, 93.203670)  "
Battle Mountain **,,Official,Y,2012,"Nevada, USA",L6,2.9 kg,101,,"(40.668130, -117.189130)  "
Biduna Blowhole 005 **,,Official,,2012,"South Australia, Australia",H4,24.2 g,108,,"(-31.080780, 131.258580)  "
Biduna Blowhole 006 **,,Official,,2012,"South Australia, Australia",H6,12.1 g,108,,"(-31.081580, 131.250970)  "
Birkat Aghurmi 001 **,,Official,,2012,"Marsa Matruh, Egypt",L6,1666 g,106,,"(29.216670, 25.516670)  "
Blackhawk Mountain **,,Official,,2012,"California, USA",H4,20.2 g,103,,"(34.414850, -116.788590)  "
Bou Kra 007 **,,Official,,2012,"Saguia el Hamra, Western Sahara",H5,105.2 g,104,,"(26.774780, -12.734250)  "
Bou Kra 008 **,,Official,,2012,"Saguia el Hamra, Western Sahara",H4,306 g,104,,"(26.932500, -12.940670)  "
