Name,Abbrev,Status,Fall,Year,Place,Type,Mass,MetBull,Antarctic,"(Lat,Long)"
Northwest Africa 5216,NWA 5216,Provisional,,2007,(Northwest Africa),Unknown,188 g,,,
Northwest Africa 5217 **,NWA 5217,Official,,2007,Morocco,Aubrite,39.1 g,94,,
Northwest Africa 5218,NWA 5218,Official,,2007,(Northwest Africa),Eucrite,76 g,97,,
Northwest Africa 5219,NWA 5219,Official,,2007,(Northwest Africa),Martian (shergottite),60 g,97,,
Northwest Africa 5220,NWA 5220,Official,,2007,(Northwest Africa),LL4-6,135 g,97,,
Northwest Africa 5221,NWA 5221,Official,,2007,(Northwest Africa),LL6,90 g,97,,
Northwest Africa 5222,NWA 5222,Official,,2007,(Northwest Africa),Howardite,60 g,97,,
Northwest Africa 5229,NWA 5229,Official,,2007,(Northwest Africa),Eucrite,648 g,95,,
Northwest Africa 5230 **,NWA 5230,Official,,2007,(Northwest Africa),Eucrite-pmict,909 g,96,,
Northwest Africa 5237 **,NWA 5237,Official,,2007,(Northwest Africa),CK4,99.4 g,111,,
Northwest Africa 5238 **,NWA 5238,Official,,2007,(Northwest Africa),L3,250 g,111,,
Northwest Africa 5239,NWA 5239,Official,,2007,(Northwest Africa),CV3,506 g,105,,
Northwest Africa 5240,NWA 5240,Official,,2007,(Northwest Africa),CV3,870 g,105,,
Northwest Africa 5241,NWA 5241,Official,,2007,(Northwest Africa),H5,119 g,101,,
Northwest Africa 5242,NWA 5242,Official,,2007,(Northwest Africa),LL6,609 g,101,,
Northwest Africa 5245 **,NWA 5245,Official,,2007,(Northwest Africa),R3,418 g,111,,
Northwest Africa 5246 **,NWA 5246,Official,,2007,(Northwest Africa),CK5,211 g,111,,
Northwest Africa 5277,NWA 5277,Official,,2007,(Northwest Africa),L3,556 g,100,,
Northwest Africa 5278,NWA 5278,Official,,2007,(Northwest Africa),L4,155 g,100,,
Northwest Africa 5279,NWA 5279,Official,,2007,(Northwest Africa),L3,580 g,100,,
Northwest Africa 5280,NWA 5280,Official,,2007,(Northwest Africa),H3,557 g,100,,
Northwest Africa 5281,NWA 5281,Official,,2007,(Northwest Africa),L3,105.5 g,100,,
Northwest Africa 5282,NWA 5282,Official,,2007,(Northwest Africa),L4/5,384 g,100,,
Northwest Africa 5283,NWA 5283,Official,,2007,(Northwest Africa),H4,810 g,100,,
Northwest Africa 5284,NWA 5284,Official,,2007,(Northwest Africa),L3-6,665 g,100,,
Northwest Africa 5289 **,NWA 5289,Official,,2007,(Northwest Africa),"Iron, IVA",296 g,94,,
Northwest Africa 5301,NWA 5301,Official,,2007,(Northwest Africa),L5,61 g,96,,
Northwest Africa 5302,NWA 5302,Official,,2007,(Northwest Africa),L5,46.2 g,96,,
Northwest Africa 5303,NWA 5303,Official,,2007,(Northwest Africa),L6,19.9 g,96,,
Northwest Africa 5304,NWA 5304,Official,,2007,(Northwest Africa),H4,28.7 g,96,,
Northwest Africa 5308,NWA 5308,Official,,2007,(Northwest Africa),L5,117 g,95,,
Northwest Africa 5309,NWA 5309,Official,,2007,(Northwest Africa),L4,120 g,95,,
Northwest Africa 5311,NWA 5311,Official,,2007,(Northwest Africa),Mesosiderite,147 g,95,,
Northwest Africa 5312 **,NWA 5312,Official,,2007,(Northwest Africa),Mesosiderite,354 g,95,,
Northwest Africa 5315,NWA 5315,Official,,2007,(Northwest Africa),Diogenite,35 g,95,,
Northwest Africa 5316,NWA 5316,Official,,2007,(Northwest Africa),H3.8,1500 g,95,,
Northwest Africa 5333,NWA 5333,Official,,2007,(Northwest Africa),L4,160 g,100,,
Northwest Africa 5337,NWA 5337,Official,,2007,(Northwest Africa),H5,507 g,100,,
Northwest Africa 5338,NWA 5338,Official,,2007,(Northwest Africa),H6,60.8 g,100,,
Northwest Africa 5339,NWA 5339,Official,,2007,(Northwest Africa),CK5,30.3 g,102,,
Northwest Africa 5340,NWA 5340,Official,,2007,(Northwest Africa),L6,77.8 g,102,,
Northwest Africa 5341,NWA 5341,Official,,2007,(Northwest Africa),H3,49.1 g,103,,
Northwest Africa 5342,NWA 5342,Official,,2007,(Northwest Africa),H6,271 g,102,,
Northwest Africa 5343 **,NWA 5343,Official,,2007,(Northwest Africa),CK3,578 g,103,,
Northwest Africa 5344,NWA 5344,Official,,2007,(Northwest Africa),L4,147.4 g,102,,
Northwest Africa 5345,NWA 5345,Official,,2007,(Northwest Africa),LL6,384 g,102,,
Northwest Africa 5346,NWA 5346,Official,,2007,(Northwest Africa),H5,123.5 g,102,,
Northwest Africa 5351 **,NWA 5351,Official,,2007,Morocco,Eucrite-mmict,139 g,99,,
Northwest Africa 5384 **,NWA 5384,Official,,2007,(Northwest Africa),Brachinite,331 g,108,,
Northwest Africa 5385,NWA 5385,Official,,2007,(Northwest Africa),H6,226 g,101,,
Northwest Africa 5386,NWA 5386,Official,,2007,(Northwest Africa),LL5,276 g,101,,
Northwest Africa 5390,NWA 5390,Official,,2007,(Northwest Africa),LL5,288 g,105,,
Northwest Africa 5392,NWA 5392,Official,,2007,(Northwest Africa),H4,188.2 g,100,,
Northwest Africa 5393,NWA 5393,Official,,2007,(Northwest Africa),H3,74.1 g,101,,
Northwest Africa 5410,NWA 5410,Official,,2007,(Northwest Africa),Lodranite,38 g,97,,
Northwest Africa 5419 **,NWA 5419,Official,,2007,Morocco,Aubrite,380 g,96,,
Northwest Africa 5463,NWA 5463,Official,,2007,Morocco,L6,67.1 g,95,,
Northwest Africa 5491 **,NWA 5491,Official,,2007,(Northwest Africa),CV3,784 g,110,,
Northwest Africa 5495,NWA 5495,Official,,2007,(Northwest Africa),LL6,1100 g,106,,
Northwest Africa 5496 **,NWA 5496,Official,,2007,(Northwest Africa),CO3,281 g,113,,
Northwest Africa 5497 **,NWA 5497,Official,,2007,(Northwest Africa),LL3,390 g,113,,
Northwest Africa 5498,NWA 5498,Official,,2007,(Northwest Africa),H5,1023 g,106,,
Northwest Africa 5499 **,NWA 5499,Official,,2007,(Northwest Africa),Pallasite,501 g,113,,
Northwest Africa 5500 **,NWA 5500,Official,,2007,(Northwest Africa),CK3,118 g,113,,
Northwest Africa 5501 **,NWA 5501,Official,,2007,(Northwest Africa),LL5,2.75 kg,113,,
Northwest Africa 5502 **,NWA 5502,Official,,2007,(Northwest Africa),EL-melt rock,2.01 kg,113,,
Northwest Africa 5504 **,NWA 5504,Official,,2007,(Northwest Africa),H4,44 kg,112,,
Northwest Africa 5515 **,NWA 5515,Official,,2007,Algeria,CK4,13.7 kg,96,,
Northwest Africa 5574 **,NWA 5574,Official,,2007,(Northwest Africa),Ureilite,20 g,101,,
Northwest Africa 5575,NWA 5575,Official,,2007,(Northwest Africa),L5-6,80 g,101,,
Northwest Africa 5576,NWA 5576,Official,,2007,(Northwest Africa),LL5,75 g,100,,
Northwest Africa 5577,NWA 5577,Official,,2007,(Northwest Africa),LL6,630 g,100,,
Northwest Africa 5578,NWA 5578,Official,,2007,(Northwest Africa),LL6,630 g,100,,
Northwest Africa 5579,NWA 5579,Official,,2007,(Northwest Africa),L3,90 g,101,,
Northwest Africa 5580 **,NWA 5580,Official,,2007,(Northwest Africa),CK4-an,10 g,102,,
Northwest Africa 5581,NWA 5581,Official,,2007,(Northwest Africa),LL4,90 g,100,,
Northwest Africa 5596 **,NWA 5596,Official,,2007,(Northwest Africa),CO3,780 g,109,,
Northwest Africa 5597 **,NWA 5597,Official,,2007,(Northwest Africa),Diogenite,171.5 g,109,,
Northwest Africa 5598,NWA 5598,Official,,2007,(Northwest Africa),LL6,213 g,101,,
Northwest Africa 5602,NWA 5602,Official,,2007,(Northwest Africa),Ureilite,49 g,98,,
Northwest Africa 5608,NWA 5608,Official,,2007,(Northwest Africa),"Iron, IIE",40.9 g,96,,
Northwest Africa 5663,NWA 5663,Official,,2007,(Northwest Africa),H4,260 g,103,,
Northwest Africa 5664,NWA 5664,Official,,2007,(Northwest Africa),H4,180 g,103,,
Northwest Africa 5665,NWA 5665,Official,,2007,(Northwest Africa),L5,125 g,103,,
Northwest Africa 5666,NWA 5666,Official,,2007,(Northwest Africa),LL5,60 g,103,,
Northwest Africa 5688,NWA 5688,Official,,2007,(Northwest Africa),H6,800 g,101,,
Northwest Africa 5689,NWA 5689,Official,,2007,(Northwest Africa),H6-melt breccia,170 g,105,,
Northwest Africa 5690 **,NWA 5690,Official,,2007,(Northwest Africa),L5-melt breccia,230 g,105,,
Northwest Africa 5693 **,NWA 5693,Official,,2007,(Northwest Africa),Pallasite,70.7 g,107,,
Northwest Africa 5694,NWA 5694,Official,,2007,(Northwest Africa),H4,147 g,105,,
Northwest Africa 5716,NWA 5716,Official,,2007,Morocco,H6,393 g,99,,
Northwest Africa 5721 **,NWA 5721,Official,,2007,Western Sahara,Eucrite,67.5 g,99,,
Northwest Africa 5769,NWA 5769,Official,,2007,(Northwest Africa),H6,26 g,97,,
Northwest Africa 5780,NWA 5780,Official,,2007,(Northwest Africa),LL6,2.9 kg,97,,
Northwest Africa 5798,NWA 5798,Official,,2007,(Northwest Africa),CK4,20.2 g,97,,
Northwest Africa 5805,NWA 5805,Official,,2007,(Northwest Africa),Diogenite-pm,1880 g,97,,
Northwest Africa 5822,NWA 5822,Official,,2007,(Northwest Africa),H4,494 g,97,,
Northwest Africa 5824,NWA 5824,Official,,2007,(Northwest Africa),H4,12 kg,97,,
Northwest Africa 5826,NWA 5826,Official,,2007,(Northwest Africa),H5,755 g,97,,
Northwest Africa 5827,NWA 5827,Official,,2007,(Northwest Africa),H5,267 g,97,,
Northwest Africa 5836,NWA 5836,Official,,2007,(Northwest Africa),H6,1459 g,97,,
Northwest Africa 5837,NWA 5837,Official,,2007,(Northwest Africa),H6,612 g,97,,
Northwest Africa 5841,NWA 5841,Official,,2007,(Northwest Africa),L4,322 g,97,,
Northwest Africa 5842,NWA 5842,Official,,2007,(Northwest Africa),L4,227 g,97,,
Northwest Africa 5843,NWA 5843,Official,,2007,(Northwest Africa),L4,439 g,97,,
Northwest Africa 5854,NWA 5854,Official,,2007,(Northwest Africa),L6,73.7 g,97,,
Northwest Africa 5855,NWA 5855,Official,,2007,(Northwest Africa),L6,309 g,97,,
Northwest Africa 5856,NWA 5856,Official,,2007,(Northwest Africa),L6,416 g,97,,
Northwest Africa 5857,NWA 5857,Official,,2007,(Northwest Africa),L6,156 g,97,,
Northwest Africa 5858,NWA 5858,Official,,2007,(Northwest Africa),L6,40.5 g,97,,
Northwest Africa 5874,NWA 5874,Official,,2007,(Northwest Africa),LL4,232 g,97,,
Northwest Africa 5875,NWA 5875,Official,,2007,(Northwest Africa),LL5,376 g,97,,
Northwest Africa 5883,NWA 5883,Official,,2007,(Northwest Africa),LL4,360 g,97,,
Northwest Africa 5908 **,NWA 5908,Official,,2007,(Northwest Africa),Eucrite-br,20.3 g,107,,
Northwest Africa 5949,NWA 5949,Provisional,,2007,(Northwest Africa),Unknown,2.44 kg,,,
Northwest Africa 5957,NWA 5957,Official,,2007,(Northwest Africa),Howardite,1083 g,98,,
Northwest Africa 5966,NWA 5966,Official,,2007,(Northwest Africa),CV3,83 g,97,,
Northwest Africa 6083,NWA 6083,Official,,2007,(Northwest Africa),L4,1100 g,101,,
Northwest Africa 6084,NWA 6084,Official,,2007,(Northwest Africa),L3,65 g,102,,
Northwest Africa 6085,NWA 6085,Official,,2007,(Northwest Africa),L5,51 g,101,,
Northwest Africa 6086,NWA 6086,Official,,2007,(Northwest Africa),L5,130 g,101,,
Northwest Africa 6087,NWA 6087,Official,,2007,(Northwest Africa),H3,100 g,102,,
Northwest Africa 6088,NWA 6088,Official,,2007,(Northwest Africa),L4,80 g,101,,
Northwest Africa 6089,NWA 6089,Official,,2007,(Northwest Africa),H4,48 g,101,,
Northwest Africa 6090,NWA 6090,Official,,2007,(Northwest Africa),H4,95 g,101,,
Northwest Africa 6091,NWA 6091,Official,,2007,(Northwest Africa),H4,360 g,101,,
Northwest Africa 6092,NWA 6092,Official,,2007,(Northwest Africa),H5,390 g,101,,
Northwest Africa 6093,NWA 6093,Official,,2007,(Northwest Africa),L5,170 g,101,,
Northwest Africa 6094,NWA 6094,Official,,2007,(Northwest Africa),L5,160 g,101,,
Northwest Africa 6095,NWA 6095,Official,,2007,(Northwest Africa),LL6,130 g,101,,
Northwest Africa 6115,NWA 6115,Official,,2007,(Northwest Africa),L4,29.1 g,99,,
Northwest Africa 6129,NWA 6129,Official,,2007,"Souss-Massa-Draâ, Morocco",H6,1374 g,99,,"(30.456250, -5.486720)  "
Northwest Africa 6130,NWA 6130,Official,,2007,Morocco,H4,296 g,99,,
Northwest Africa 6164 **,NWA 6164,Official,,2007,(Northwest Africa),"Iron, IAB-MG",726 g,99,,
Northwest Africa 6224,NWA 6224,Official,,2007,(Northwest Africa),H6,398 g,99,,
Northwest Africa 6225,NWA 6225,Official,,2007,(Northwest Africa),L5,1934 g,99,,
Northwest Africa 6315 **,NWA 6315,Official,,2007,(Northwest Africa),Diogenite,184 g,102,,
Northwest Africa 6330,NWA 6330,Provisional,,2007,(Northwest Africa),Unknown,222 g,,,
Northwest Africa 6331,NWA 6331,Provisional,,2007,(Northwest Africa),Unknown,5.96 kg,,,
Northwest Africa 6373,NWA 6373,Official,,2007,(Northwest Africa),H5/6,1430 g,104,,
Northwest Africa 6374,NWA 6374,Provisional,,2007,(Northwest Africa),Unknown,4.2 kg,,,
Northwest Africa 6375,NWA 6375,Provisional,,2007,(Northwest Africa),Unknown,2.76 kg,,,
Northwest Africa 6376,NWA 6376,Official,,2007,(Northwest Africa),L5,390 g,104,,
Northwest Africa 6400,NWA 6400,Official,,2007,(Northwest Africa),LL3-6,850 g,99,,
Northwest Africa 6433 **,NWA 6433,Official,,2007,(Northwest Africa),LL3,786 g,104,,
Northwest Africa 6452 **,NWA 6452,Official,,2007,(Northwest Africa),CV3,720 g,102,,
Northwest Africa 6540,NWA 6540,Official,,2007,(Northwest Africa),H5,98 g,100,,
Northwest Africa 6543,NWA 6543,Official,,2007,(Northwest Africa),H5,198 g,99,,
Northwest Africa 6592 **,NWA 6592,Official,,2007,(Northwest Africa),Lodranite,15.9 g,99,,
Northwest Africa 6696 **,NWA 6696,Official,,2007,Morocco,LL3.6,10 g,99,,
Northwest Africa 6731 **,NWA 6731,Official,,2007,(Northwest Africa),Eucrite-cm,13.7 g,101,,
Northwest Africa 6744 **,NWA 6744,Official,,2007,(Northwest Africa),L3,150 g,105,,
Northwest Africa 6842 **,NWA 6842,Official,,2007,(Northwest Africa),LL3,81 g,108,,
Northwest Africa 6902,NWA 6902,Official,,2007,Morocco,H5,73 g,100,,
Northwest Africa 6931 **,NWA 6931,Official,,2007,(Northwest Africa),"Iron, IAB-MG",20.62 kg,100,,
Northwest Africa 7055 **,NWA 7055,Official,,2007,(Northwest Africa),CK4/5,26.9 g,107,,
Northwest Africa 7060,NWA 7060,Provisional,,2007,(Northwest Africa),Unknown,128.5 g,,,
Northwest Africa 7183 **,NWA 7183,Official,,2007,(Northwest Africa),Diogenite-pm,175 g,102,,
Northwest Africa 7252 **,NWA 7252,Official,,2007,Morocco,CK5,276 g,100,,
Northwest Africa 7369 **,NWA 7369,Official,,2007,"Rio de Oro, Western Sahara",R5,650 g,101,,"(22.200000, -13.150000)  "
Northwest Africa 7388 **,NWA 7388,Official,,2007,(Northwest Africa),Brachinite,50.8 g,102,,
Northwest Africa 7395 **,NWA 7395,Official,,2007,(Northwest Africa),L6,130.2 g,101,,
Northwest Africa 7447 **,NWA 7447,Official,,2007,(Northwest Africa),EL5,170 g,101,,
Northwest Africa 7522,NWA 7522,Official,,2007,(Northwest Africa),H4,126.8 g,102,,
Northwest Africa 7523,NWA 7523,Official,,2007,(Northwest Africa),L5,615 g,102,,
Northwest Africa 7524,NWA 7524,Official,,2007,(Northwest Africa),L5,759 g,102,,
Northwest Africa 7527,NWA 7527,Official,,2007,(Northwest Africa),L5,80 g,102,,
Northwest Africa 7528,NWA 7528,Official,,2007,(Northwest Africa),L5,154.2 g,102,,
Northwest Africa 7529,NWA 7529,Official,,2007,(Northwest Africa),L5,189.3 g,102,,
Northwest Africa 7532,NWA 7532,Official,,2007,(Northwest Africa),Ureilite,210 g,101,,
Northwest Africa 7629,NWA 7629,Official,,2007,(Northwest Africa),L~5§,148 g,102,,
Northwest Africa 8116 **,NWA 8116,Official,,2007,(Northwest Africa),Martian (shergottite),0.48 g,102,,
Northwest Africa 8190 **,NWA 8190,Official,,2007,(Northwest Africa),CK3,660 g,103,,
Northwest Africa 8510 **,NWA 8510,Official,,2007,(Northwest Africa),Eucrite,8 g,103,,
Northwest Africa 10326 **,NWA 10326,Official,,2007,(Northwest Africa),H6,43 kg,105,,
Northwest Africa 10861,NWA 10861,Official,,2007,(Northwest Africa),L6,47 kg,105,,
Northwest Africa 11262 **,NWA 11262,Official,,2007,Morocco,Mesosiderite,30 g,106,,
Northwest Africa 11280 **,NWA 11280,Official,,2007,Morocco,Howardite,1568 g,106,,
Northwest Africa 11281 **,NWA 11281,Official,,2007,Morocco,L6-melt breccia,3.45 kg,106,,
Northwest Africa 11437 **,NWA 11437,Official,,2007,(Northwest Africa),H4,1121 g,106,,
Northwest Africa 11438 **,NWA 11438,Official,,2007,(Northwest Africa),L6,262 g,106,,
Northwest Africa 11440 **,NWA 11440,Official,,2007,(Northwest Africa),L4,1113 g,106,,
Northwest Africa 11441 **,NWA 11441,Official,,2007,(Northwest Africa),L6-melt breccia,599 g,106,,
Northwest Africa 11872 **,NWA 11872,Official,,2007,(Northwest Africa),L4,6.22 kg,107,,
Northwest Africa 11950 **,NWA 11950,Official,,2007,(Northwest Africa),Ureilite,1645 g,107,,
Northwest Africa 11992 **,NWA 11992,Official,,2007,(Northwest Africa),LL3,337 g,107,,
Northwest Africa 12015 **,NWA 12015,Official,,2007,(Northwest Africa),LL6#,1025 g,107,,
Northwest Africa 12218 **,NWA 12218,Official,,2007,(Northwest Africa),CO3,27 g,107,,
Northwest Africa 12219 **,NWA 12219,Official,,2007,(Northwest Africa),CO3,129 g,107,,
Northwest Africa 12220 **,NWA 12220,Official,,2007,(Northwest Africa),R3-4,57 g,108,,
Northwest Africa 12225 **,NWA 12225,Official,,2007,(Northwest Africa),Eucrite-pmict,169 g,107,,
Northwest Africa 12226 **,NWA 12226,Official,,2007,(Northwest Africa),Eucrite,38 g,107,,
Northwest Africa 12438 **,NWA 12438,Official,,2007,(Northwest Africa),Achondrite-ung,14.4 g,108,,
Northwest Africa 13654 **,NWA 13654,Official,,2007,(Northwest Africa),LL3,138 g,110,,
Northwest Africa 14910 **,NWA 14910,Official,,2007,(Northwest Africa),H5,291 g,111,,
Northwest Africa 15191 **,NWA 15191,Official,,2007,Morocco,H5,201 g,111,,
Northwest Africa 15485 **,NWA 15485,Official,,2007,Algeria,LL3,75 g,111,,
Northwest Africa 16259 **,NWA 16259,Official,,2007,(Northwest Africa),LL7,36.6 g,112,,
Northwest Africa 16776 **,NWA 16776,Official,,2007,(Northwest Africa),LL6,82.2 g,113,,
Northwest Africa 16959 **,NWA 16959,Official,,2007,(Northwest Africa),Eucrite-mmict,127 g,113,,
Northwest Africa 17162,NWA 17162,Official,,2007,(Northwest Africa),L5,28.4 g,113,,
Nova 032,,Provisional,,2007,(unknown),Unknown,,,,
Nova 053,,Provisional,,2007,(unknown),Unknown,,,,
Podolkhovsky **,,Official,,2007,"Volgogradskaya oblast', Russia",L6,648 g,99,,"(49.668830, 42.832500)  "
Puerto Lápice **,,Official,Y,2007,"Castilla-La Mancha, Spain",Eucrite-br,500 g,93,,"(39.350000, -3.516670)  "
Ramlat al Wahibah 043,RaW 043,Official,,2007,"Ash Sharqiyah, Oman",H5,97.9 g,95,,"(22.032100, 58.196880)  "
Ramlat al Wahibah 044,RaW 044,Official,,2007,"Ash Sharqiyah, Oman",H4-5,27.9 g,95,,"(22.027620, 58.210530)  "
Red Canyon Lake **,,Official,Y,2007,"California, USA",H5,18.4 g,99,,"(38.137420, -119.758120)  "
San Juan de Ocotán **,,Official,Yc,2007,"Jalisco, Mexico",L5,1365 g,104,,"(20.711690, -103.456190)  "
San Juan 003,SJ 003,Official,,2007,"Antofagasta, Chile",H5,210 g,95,,"(-25.446167, -69.858667)  "
San Juan 004,SJ 004,Official,,2007,"Antofagasta, Chile",L4,229 g,95,,"(-25.447333, -69.860667)  "
San Juan 005,SJ 005,Official,,2007,"Antofagasta, Chile",H6,186.1 g,95,,"(-25.445833, -69.863500)  "
San Juan 006,SJ 006,Official,,2007,"Antofagasta, Chile",H3.6,242 g,95,,"(-25.446333, -69.855333)  "
San Juan 007,SJ 007,Official,,2007,"Antofagasta, Chile",H6,399 g,95,,"(-25.447500, -69.851000)  "
San Juan 008,SJ 008,Official,,2007,"Antofagasta, Chile",LL6,103.8 g,95,,"(-25.448500, -69.851833)  "
San Juan 009 **,SJ 009,Official,,2007,"Antofagasta, Chile",CO3,45.6 g,95,,"(-25.447667, -69.871833)  "
San Juan 010,SJ 010,Official,,2007,"Antofagasta, Chile",H3.8,21.1 g,95,,"(-25.447667, -69.867333)  "
San Juan 011,SJ 011,Official,,2007,"Antofagasta, Chile",H4,33.7 g,95,,"(-25.447833, -69.867333)  "
San Juan 012,SJ 012,Official,,2007,"Antofagasta, Chile",H5,66.8 g,95,,"(-25.443167, -69.895500)  "
Sayh al Uhaymir 438,SaU 438,Official,,2007,"Al Wusta, Oman",H5,90.7 g,98,,"(21.099050, 57.267670)  "
Sayh al Uhaymir 439,SaU 439,Official,,2007,"Al Wusta, Oman",LL~5§,37.9 g,95,,"(20.545000, 56.674170)  "
Sayh al Uhaymir 440,SaU 440,Official,,2007,"Al Wusta, Oman",LL~5§,5.9 g,95,,"(20.551570, 56.683080)  "
Sayh al Uhaymir 441,SaU 441,Official,,2007,"Al Wusta, Oman",LL~3§,11.7 g,95,,"(20.550880, 56.683530)  "
Sayh al Uhaymir 442,SaU 442,Official,,2007,"Al Wusta, Oman",L~6§,28.6 g,95,,"(20.541220, 56.680550)  "
Sayh al Uhaymir 443,SaU 443,Official,,2007,"Al Wusta, Oman",LL~5§,4.7 g,95,,"(20.538770, 56.674080)  "
Sayh al Uhaymir 444,SaU 444,Official,,2007,"Al Wusta, Oman",LL~5§,17.4 g,95,,"(20.531800, 56.668700)  "
Sayh al Uhaymir 445,SaU 445,Official,,2007,"Al Wusta, Oman",LL~5§,31.3 g,95,,"(20.532170, 56.671830)  "
Sayh al Uhaymir 446,SaU 446,Official,,2007,"Al Wusta, Oman",LL~3§,15.1 g,95,,"(20.530720, 56.670970)  "
Sayh al Uhaymir 447,SaU 447,Official,,2007,"Al Wusta, Oman",LL~3§,32.8 g,95,,"(20.550370, 56.685400)  "
Sayh al Uhaymir 448,SaU 448,Official,,2007,"Al Wusta, Oman",LL~5§,2.5 g,95,,"(20.545000, 56.673330)  "
Sayh al Uhaymir 478,SaU 478,Official,,2007,"Al Wusta, Oman",H4,135.9 g,95,,"(20.922570, 57.136170)  "
Sayh al Uhaymir 479,SaU 479,Official,,2007,"Al Wusta, Oman",H5,75.9 g,95,,"(20.255230, 56.541430)  "
Sayh al Uhaymir 480,SaU 480,Official,,2007,"Al Wusta, Oman",H4,108.7 g,95,,"(20.395300, 56.588820)  "
Sayh al Uhaymir 481,SaU 481,Official,,2007,"Al Wusta, Oman",L6,52.4 g,95,,"(20.442900, 56.654220)  "
Sayh al Uhaymir 482,SaU 482,Official,,2007,"Al Wusta, Oman",L6,157.5 g,95,,"(20.445380, 56.655420)  "
Sayh al Uhaymir 483,SaU 483,Official,,2007,"Al Wusta, Oman",H5,49.3 g,95,,"(20.597880, 56.978820)  "
Shişr 112,,Official,,2007,"Zufar, Oman",L~6§,36.8 g,95,,"(18.249830, 53.996370)  "
Shişr 113,,Official,,2007,"Zufar, Oman",H~5§,12.5 g,98,,"(18.250950, 53.998680)  "
Shişr 114,,Official,,2007,"Zufar, Oman",H~5§,2.4 g,98,,"(18.252850, 53.998670)  "
Shişr 115,,Official,,2007,"Zufar, Oman",H~5§,2.9 g,98,,"(18.253730, 53.998750)  "
Shişr 116,,Official,,2007,"Zufar, Oman",H~5§,2.9 g,98,,"(18.253750, 53.998630)  "
Shişr 117,,Official,,2007,"Zufar, Oman",H~5§,4.8 g,98,,"(18.254380, 53.998380)  "
Shişr 118,,Official,,2007,"Zufar, Oman",L/LL4,10.2 g,98,,"(18.253050, 53.995520)  "
Shişr 119,,Official,,2007,"Zufar, Oman",H~5§,6.8 g,98,,"(18.254230, 53.998000)  "
Shişr 120,,Official,,2007,"Zufar, Oman",H~5§,8.2 g,98,,"(18.254650, 53.994470)  "
Shişr 121,,Official,,2007,"Zufar, Oman",H4,49 g,98,,"(18.258620, 53.992130)  "
Shişr 122,,Official,,2007,"Zufar, Oman",H~5§,46.2 g,98,,"(18.258730, 53.993200)  "
Shişr 123,,Official,,2007,"Zufar, Oman",H~5§,48.2 g,98,,"(18.258720, 53.993200)  "
Shişr 124,,Official,,2007,"Zufar, Oman",H~5§,1.9 g,98,,"(18.258680, 53.993230)  "
Shişr 125,,Official,,2007,"Zufar, Oman",H~5§,23.9 g,93,,"(18.257950, 53.993550)  "
Shişr 126,,Official,,2007,"Zufar, Oman",H5,11.7 g,98,,"(18.257950, 53.993420)  "
Shişr 127,,Official,,2007,"Zufar, Oman",H~5§,6.1 g,98,,"(18.258050, 53.993180)  "
Shişr 128,,Official,,2007,"Zufar, Oman",H~5§,52.4 g,98,,"(18.258130, 53.993170)  "
Shişr 129,,Official,,2007,"Zufar, Oman",H~5§,25.2 g,98,,"(18.258020, 53.993470)  "
Shişr 130,,Official,,2007,"Zufar, Oman",H~5§,13.4 g,98,,"(18.258180, 53.993130)  "
Shişr 131,,Official,,2007,"Zufar, Oman",H~5§,2.8 g,98,,"(18.258380, 53.992820)  "
Shişr 132,,Official,,2007,"Zufar, Oman",H~5§,13.6 g,98,,"(18.258750, 53.992450)  "
Shişr 133,,Official,,2007,"Zufar, Oman",H~5§,12.3 g,98,,"(18.259420, 53.992980)  "
Shişr 134,,Official,,2007,"Zufar, Oman",H~5§,0.5 g,98,,"(18.258830, 53.992850)  "
Shişr 135,,Official,,2007,"Zufar, Oman",H~5§,69.7 g,98,,"(18.259020, 53.991770)  "
Shişr 136,,Official,,2007,"Zufar, Oman",H~5§,1.6 g,93,,"(18.259320, 53.991080)  "
Shişr 137,,Official,,2007,"Zufar, Oman",L~4§,150.9 g,95,,"(18.254320, 53.997330)  "
Shişr 138,,Official,,2007,"Zufar, Oman",L~6§,17.4 g,95,,"(18.254350, 53.994950)  "
Shişr 139,,Official,,2007,"Zufar, Oman",L~6§,17.2 g,95,,"(18.253930, 53.996970)  "
Shişr 140,,Official,,2007,"Zufar, Oman",H~5§,37.6 g,93,,"(18.254000, 53.998720)  "
Shişr 141,,Official,,2007,"Zufar, Oman",H~5§,38.6 g,98,,"(18.253870, 53.997830)  "
Shişr 142,,Official,,2007,"Zufar, Oman",H~5§,25.3 g,98,,"(18.251470, 53.998850)  "
Shişr 143,,Official,,2007,"Zufar, Oman",H~5§,16 g,98,,"(18.251450, 53.996930)  "
Shişr 144,,Official,,2007,"Zufar, Oman",H~6§,10.2 g,95,,"(18.251700, 53.998100)  "
Shişr 145,,Official,,2007,"Zufar, Oman",H~5§,12.7 g,98,,"(18.252220, 53.997950)  "
Shişr 146,,Official,,2007,"Zufar, Oman",H~5§,6.9 g,98,,"(18.251880, 53.998000)  "
Shişr 147,,Official,,2007,"Zufar, Oman",H~5§,20.7 g,98,,"(18.250870, 53.996950)  "
Shişr 148,,Official,,2007,"Zufar, Oman",H~5§,23 g,98,,"(18.250720, 53.996670)  "
Shişr 149,,Official,,2007,"Zufar, Oman",H~5§,14.1 g,98,,"(18.252170, 53.997370)  "
