Name,Abbrev,Status,Fall,Year,Place,Type,Mass,MetBull,Antarctic,"(Lat,Long)"
Allan Hills 84008 **,ALH 84008,Official,,1984,Antarctica,Aubrite,302 g,76,8(2) ANSMET,"(-76.882380, 158.579310)  "
Allan Hills 84009 **,ALH 84009,Official,,1984,Antarctica,Aubrite,336 g,76,9(2) ANSMET,"(-76.865690, 158.524170)  "
Allan Hills 84010 **,ALH 84010,Official,,1984,Antarctica,Aubrite,303 g,76,9(2) ANSMET,"(-76.885720, 158.613780)  "
Allan Hills 84011 **,ALH 84011,Official,,1984,Antarctica,Aubrite,138.2 g,76,8(2) ANSMET,"(-76.878510, 158.618310)  "
Allan Hills 84012 **,ALH 84012,Official,,1984,Antarctica,Aubrite,225 g,76,9(2) ANSMET,"(-76.883040, 158.532140)  "
Allan Hills 84013 **,ALH 84013,Official,,1984,Antarctica,Aubrite,159.9 g,76,9(2) ANSMET,"(-76.898200, 158.592030)  "
Allan Hills 84014 **,ALH 84014,Official,,1984,Antarctica,Aubrite,49.4 g,76,9(2) ANSMET,"(-76.884350, 158.675080)  "
Allan Hills 84015 **,ALH 84015,Official,,1984,Antarctica,Aubrite,264 g,76,9(2) ANSMET,"(-76.884950, 158.602790)  "
Allan Hills 84016 **,ALH 84016,Official,,1984,Antarctica,Aubrite,149.7 g,76,9(2) ANSMET,"(-76.884290, 158.587770)  "
Allan Hills 84017 **,ALH 84017,Official,,1984,Antarctica,Aubrite,79.8 g,76,9(2) ANSMET,"(-76.883220, 158.662000)  "
Allan Hills 84018 **,ALH 84018,Official,,1984,Antarctica,Aubrite,81.7 g,76,9(2) ANSMET,"(-76.862240, 158.518180)  "
Allan Hills 84019 **,ALH 84019,Official,,1984,Antarctica,Aubrite,93.2 g,76,9(2) ANSMET,"(-76.847140, 158.509690)  "
Allan Hills 84020 **,ALH 84020,Official,,1984,Antarctica,Aubrite,191.1 g,76,9(2) ANSMET,"(-76.869970, 158.537850)  "
Allan Hills 84021 **,ALH 84021,Official,,1984,Antarctica,Aubrite,35.7 g,76,9(2) ANSMET,"(-76.854530, 158.506220)  "
Allan Hills 84022 **,ALH 84022,Official,,1984,Antarctica,Aubrite,12.5 g,76,9(2) ANSMET,"(-76.770220, 158.807840)  "
Allan Hills 84023,ALH 84023,Official,,1984,Antarctica,Aubrite,262 g,76,9(2) ANSMET,"(-76.898460, 158.584510)  "
Allan Hills 84024 **,ALH 84024,Official,,1984,Antarctica,Aubrite,194.4 g,76,9(2) ANSMET,"(-76.872000, 158.543110)  "
Allan Hills 84025 **,ALH 84025,Official,,1984,Antarctica,Brachinite,4.6 g,76,8(2) ANSMET,"(-77.022670, 157.026950)  "
Allan Hills 84026,ALH 84026,Pseudo,,1984,Antarctica,Terrestrial rock,,, ANSMET,
Allan Hills 84027 **,ALH 84027,Official,,1984,Antarctica,LL7(?),8 g,76,8(2) ANSMET,"(-76.901110, 156.784360)  "
Allan Hills 84028 **,ALH 84028,Official,,1984,Antarctica,CVoxA3.7,736 g,76,8(2) ANSMET,"(-76.770660, 158.892100)  "
Allan Hills 84029 **,ALH 84029,Official,,1984,Antarctica,CM2,119.8 g,76,8(2) ANSMET,"(-77.042390, 157.073310)  "
Allan Hills 84030 **,ALH 84030,Official,,1984,Antarctica,CM2,6.2 g,76,8(2) ANSMET,"(-77.041140, 157.089250)  "
Allan Hills 84031 **,ALH 84031,Official,,1984,Antarctica,CM2,12.5 g,76,8(2) ANSMET,"(-77.038910, 157.073560)  "
Allan Hills 84032 **,ALH 84032,Official,,1984,Antarctica,CM2,7.9 g,76,8(2) ANSMET,"(-77.039400, 157.071680)  "
Allan Hills 84033 **,ALH 84033,Official,,1984,Antarctica,CM2,60.4 g,76,8(2) ANSMET,"(-76.743780, 158.838800)  "
Allan Hills 84034 **,ALH 84034,Official,,1984,Antarctica,CM2,44.1 g,76,8(2) ANSMET,"(-77.039480, 157.072100)  "
Allan Hills 84035 **,ALH 84035,Official,,1984,Antarctica,CM2,3.2 g,76,9(2) ANSMET,"(-76.992210, 156.976460)  "
Allan Hills 84036 **,ALH 84036,Official,,1984,Antarctica,CM2,2.8 g,76,9(2) ANSMET,"(-76.895320, 156.835340)  "
Allan Hills 84037 **,ALH 84037,Official,,1984,Antarctica,CVred3.5,3 g,76,9(2) ANSMET,"(-76.979310, 156.960980)  "
Allan Hills 84038 **,ALH 84038,Official,,1984,Antarctica,CK4,12.3 g,76,9(2) ANSMET,"(-76.889060, 157.051120)  "
Allan Hills 84039 **,ALH 84039,Official,,1984,Antarctica,CM2,32.8 g,76,9(2) ANSMET,"(-76.893160, 156.957140)  "
Allan Hills 84040 **,ALH 84040,Official,,1984,Antarctica,CM2,28.7 g,76,9(2) ANSMET,"(-77.039700, 157.071900)  "
Allan Hills 84041 **,ALH 84041,Official,,1984,Antarctica,CM2,1.3 g,76,9(2) ANSMET,"(-76.995280, 156.975460)  "
Allan Hills 84042 **,ALH 84042,Official,,1984,Antarctica,CM2,51.3 g,76,8(2) ANSMET,"(-77.042880, 157.072990)  "
Allan Hills 84043 **,ALH 84043,Official,,1984,Antarctica,CM2,16.8 g,76,9(2) ANSMET,"(-77.039540, 157.072390)  "
Allan Hills 84044 **,ALH 84044,Official,,1984,Antarctica,CM2,147.4 g,76,8(2) ANSMET,"(-77.042950, 157.071450)  "
Allan Hills 84045 **,ALH 84045,Official,,1984,Antarctica,CM2,11.4 g,76,9(2) ANSMET,"(-77.039430, 157.071620)  "
Allan Hills 84046 **,ALH 84046,Official,,1984,Antarctica,CM2,1.5 g,76,9(2) ANSMET,"(-76.979080, 156.961650)  "
Allan Hills 84047 **,ALH 84047,Official,,1984,Antarctica,CM2,4.4 g,76,9(2) ANSMET,"(-77.039530, 157.071680)  "
Allan Hills 84048 **,ALH 84048,Official,,1984,Antarctica,CM2,12.6 g,76,9(2) ANSMET,"(-77.039360, 157.072560)  "
Allan Hills 84049 **,ALH 84049,Official,,1984,Antarctica,CM2,29.4 g,76,9(2) ANSMET,"(-77.039550, 157.071170)  "
Allan Hills 84050 **,ALH 84050,Official,,1984,Antarctica,CM2,3.2 g,76,9(2) ANSMET,"(-77.016410, 156.979490)  "
Allan Hills 84051 **,ALH 84051,Official,,1984,Antarctica,CM2,34.3 g,76,9(2) ANSMET,"(-77.039390, 157.071740)  "
Allan Hills 84052 **,ALH 84052,Official,,1984,Antarctica,LL6,10.5 g,76,9(2) ANSMET,"(-76.950670, 156.934970)  "
Allan Hills 84053 **,ALH 84053,Official,,1984,Antarctica,CM2,5.2 g,76,9(2) ANSMET,"(-77.020370, 157.008190)  "
Allan Hills 84054 **,ALH 84054,Official,,1984,Antarctica,CM2,19.4 g,76,9(2) ANSMET,"(-76.740600, 158.813180)  "
Allan Hills 84055,ALH 84055,Official,,1984,Antarctica,H5,6.9 kg,76,9(1) ANSMET,"(-76.729440, 158.741570)  "
Allan Hills 84056,ALH 84056,Official,,1984,Antarctica,L6,2.14 kg,76,9(1) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 84057,ALH 84057,Official,,1984,Antarctica,L6,368 g,76,9(1) ANSMET,"(-76.835920, 158.255180)  "
Allan Hills 84058,ALH 84058,Official,,1984,Antarctica,L6,2 kg,76,9(1) ANSMET,"(-77.021750, 156.999840)  "
Allan Hills 84059,ALH 84059,Official,,1984,Antarctica,H4,857 g,76,9(1) ANSMET,"(-76.769880, 158.803780)  "
Allan Hills 84060,ALH 84060,Official,,1984,Antarctica,H5,339 g,76,9(1) ANSMET,"(-76.893710, 156.980320)  "
Allan Hills 84061,ALH 84061,Official,,1984,Antarctica,L6,676 g,76,9(1) ANSMET,"(-76.992890, 156.955070)  "
Allan Hills 84062,ALH 84062,Official,,1984,Antarctica,L6,958 g,76,9(1) ANSMET,"(-76.920620, 156.875200)  "
Allan Hills 84063,ALH 84063,Official,,1984,Antarctica,L5,760 g,76,9(1) ANSMET,"(-76.982680, 156.933800)  "
Allan Hills 84064,ALH 84064,Official,,1984,Antarctica,H5,1889 g,76,9(1) ANSMET,"(-76.914910, 156.938700)  "
Allan Hills 84065,ALH 84065,Official,,1984,Antarctica,L6,1642 g,76,9(2) ANSMET,"(-76.899090, 156.834140)  "
Allan Hills 84066,ALH 84066,Official,,1984,Antarctica,L6,356 g,76,9(1) ANSMET,"(-76.725970, 158.648030)  "
Allan Hills 84067,ALH 84067,Official,,1984,Antarctica,H5,391 g,76,9(1) ANSMET,"(-76.724770, 158.715960)  "
Allan Hills 84068,ALH 84068,Official,,1984,Antarctica,H5,1114 g,76,9(1) ANSMET,"(-76.927660, 156.940550)  "
Allan Hills 84069,ALH 84069,Official,,1984,Antarctica,H5,1136 g,76,9(2) ANSMET,"(-76.751370, 158.840180)  "
Allan Hills 84070,ALH 84070,Official,,1984,Antarctica,L6,3.95 kg,76,9(1) ANSMET,"(-76.908240, 156.880200)  "
Allan Hills 84071,ALH 84071,Official,,1984,Antarctica,H6,798 g,76,9(1) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 84072,ALH 84072,Official,,1984,Antarctica,L6,721 g,76,9(1) ANSMET,"(-76.835710, 158.263840)  "
Allan Hills 84073,ALH 84073,Official,,1984,Antarctica,H5,631 g,76,9(3) ANSMET,"(-76.916080, 156.970140)  "
Allan Hills 84074,ALH 84074,Official,,1984,Antarctica,H5,758 g,76,9(3) ANSMET,"(-77.021260, 156.983880)  "
Allan Hills 84075,ALH 84075,Official,,1984,Antarctica,H5,789 g,76,9(3) ANSMET,"(-76.721440, 158.764130)  "
Allan Hills 84076,ALH 84076,Official,,1984,Antarctica,H5,369 g,76,9(3) ANSMET,"(-76.991480, 156.968550)  "
Allan Hills 84077,ALH 84077,Official,,1984,Antarctica,H5,276 g,76,9(3) ANSMET,"(-76.962650, 156.928870)  "
Allan Hills 84078,ALH 84078,Official,,1984,Antarctica,H5,283 g,76,9(3) ANSMET,"(-77.023800, 157.010720)  "
Allan Hills 84079,ALH 84079,Official,,1984,Antarctica,L6,750 g,76,9(3) ANSMET,"(-76.908920, 156.879240)  "
Allan Hills 84080,ALH 84080,Official,,1984,Antarctica,L6,287 g,76,9(3) ANSMET,"(-76.897220, 156.885300)  "
Allan Hills 84081,ALH 84081,Official,,1984,Antarctica,LL6,612 g,76,9(3) ANSMET,"(-76.923650, 156.951240)  "
Allan Hills 84082,ALH 84082,Official,,1984,Antarctica,H6,557 g,76,9(3) ANSMET,"(-76.890740, 157.058990)  "
Allan Hills 84083,ALH 84083,Official,,1984,Antarctica,H6,420 g,76,9(3) ANSMET,"(-76.766790, 158.796490)  "
Allan Hills 84084,ALH 84084,Official,,1984,Antarctica,H4,332 g,76,9(3) ANSMET,"(-76.896840, 156.885010)  "
Allan Hills 84085,ALH 84085,Official,,1984,Antarctica,H5,554 g,76,9(3) ANSMET,"(-76.725530, 158.716790)  "
Allan Hills 84086 **,ALH 84086,Official,,1984,Antarctica,L3.8,234 g,76,9(3) ANSMET,"(-77.041720, 157.022580)  "
Allan Hills 84087,ALH 84087,Official,,1984,Antarctica,L6,315 g,76,9(3) ANSMET,"(-76.908920, 156.879800)  "
Allan Hills 84088,ALH 84088,Official,,1984,Antarctica,H5,298 g,76,9(3) ANSMET,"(-76.902250, 156.922870)  "
Allan Hills 84089,ALH 84089,Official,,1984,Antarctica,H5,304 g,76,9(3) ANSMET,"(-76.906370, 156.964540)  "
Allan Hills 84090,ALH 84090,Official,,1984,Antarctica,L6,202 g,76,9(3) ANSMET,"(-76.826070, 158.221420)  "
Allan Hills 84091,ALH 84091,Official,,1984,Antarctica,H5,215 g,76,9(3) ANSMET,"(-77.038720, 157.213510)  "
Allan Hills 84092,ALH 84092,Official,,1984,Antarctica,L6,214 g,76,9(3) ANSMET,"(-76.899870, 156.974720)  "
Allan Hills 84093,ALH 84093,Official,,1984,Antarctica,H6,113.5 g,76,9(3) ANSMET,"(-76.866690, 158.520760)  "
Allan Hills 84094,ALH 84094,Official,,1984,Antarctica,H5,208 g,76,9(3) ANSMET,"(-76.878180, 157.000950)  "
Allan Hills 84095,ALH 84095,Official,,1984,Antarctica,L6,277 g,76,9(3) ANSMET,"(-76.935060, 156.917910)  "
Allan Hills 84096 **,ALH 84096,Official,,1984,Antarctica,LL6(?),294 g,76,9(3) ANSMET,"(-76.830270, 158.318560)  "
Allan Hills 84097,ALH 84097,Official,,1984,Antarctica,L6,389 g,76,9(3) ANSMET,"(-76.910010, 156.720890)  "
Allan Hills 84098,ALH 84098,Official,,1984,Antarctica,H5,261 g,76,9(3) ANSMET,"(-76.875190, 156.989990)  "
Allan Hills 84099,ALH 84099,Official,,1984,Antarctica,H5,150.3 g,76,9(3) ANSMET,"(-76.876790, 156.997210)  "
Allan Hills 84100 **,ALH 84100,Official,,1984,Antarctica,H5,110.3 g,76,9(3) ANSMET,"(-76.742820, 158.833690)  "
Allan Hills 84101,ALH 84101,Official,,1984,Antarctica,H6,221 g,76,10(1) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 84102,ALH 84102,Official,,1984,Antarctica,L6,214 g,76,10(1) ANSMET,"(-76.910240, 156.794530)  "
Allan Hills 84103,ALH 84103,Official,,1984,Antarctica,H4,137.5 g,76,10(1) ANSMET,"(-76.757050, 158.769990)  "
Allan Hills 84104,ALH 84104,Official,,1984,Antarctica,L6,201 g,76,10(1) ANSMET,"(-77.016480, 156.979190)  "
Allan Hills 84105,ALH 84105,Official,,1984,Antarctica,H6,261 g,76,10(1) ANSMET,"(-76.754980, 158.762520)  "
Allan Hills 84106,ALH 84106,Official,,1984,Antarctica,L6¶,94.7 g,76,10(2) ANSMET,"(-76.887440, 156.933440)  "
Allan Hills 84107,ALH 84107,Official,,1984,Antarctica,LL6,134.1 g,76,9(3) ANSMET,"(-77.044410, 157.147140)  "
Allan Hills 84108,ALH 84108,Official,,1984,Antarctica,H6,215 g,76,10(1) ANSMET,"(-76.901980, 156.765830)  "
Allan Hills 84109,ALH 84109,Official,,1984,Antarctica,H6,246 g,76,10(1) ANSMET,"(-76.753710, 158.766590)  "
Allan Hills 84110,ALH 84110,Official,,1984,Antarctica,H6,319 g,76,10(1) ANSMET,"(-76.755680, 158.761540)  "
Allan Hills 84111,ALH 84111,Official,,1984,Antarctica,H5,131.5 g,76,9(3) ANSMET,"(-76.742020, 159.286890)  "
Allan Hills 84112,ALH 84112,Official,,1984,Antarctica,L6,145.8 g,76,10(1) ANSMET,"(-76.906570, 156.813120)  "
Allan Hills 84113,ALH 84113,Official,,1984,Antarctica,H6,212 g,76,10(1) ANSMET,"(-76.746880, 158.807200)  "
Allan Hills 84114,ALH 84114,Official,,1984,Antarctica,H6,119.9 g,76,10(1) ANSMET,"(-76.976800, 156.917170)  "
Allan Hills 84115,ALH 84115,Official,,1984,Antarctica,H6,194.5 g,76,10(1) ANSMET,"(-77.043660, 157.090280)  "
Allan Hills 84116,ALH 84116,Official,,1984,Antarctica,LL6,56.2 g,76,9(3) ANSMET,"(-76.824420, 158.382740)  "
Allan Hills 84117,ALH 84117,Official,,1984,Antarctica,H5,71.8 g,76,9(3) ANSMET,"(-76.909500, 156.694570)  "
Allan Hills 84118,ALH 84118,Official,,1984,Antarctica,H6,113.7 g,76,10(1) ANSMET,"(-76.721070, 159.359880)  "
Allan Hills 84119,ALH 84119,Official,,1984,Antarctica,LL6,33.8 g,76,9(3) ANSMET,"(-76.901690, 156.785140)  "
Allan Hills 84120 **,ALH 84120,Official,,1984,Antarctica,L3.8,129 g,76,10(1) ANSMET,"(-76.905050, 156.940320)  "
Allan Hills 84121,ALH 84121,Official,,1984,Antarctica,H5,141.4 g,76,11(2) ANSMET,"(-76.725130, 158.714600)  "
Allan Hills 84122,ALH 84122,Official,,1984,Antarctica,LL6¶,81.4 g,76,10(2) ANSMET,"(-76.675550, 159.308230)  "
Allan Hills 84123,ALH 84123,Official,,1984,Antarctica,LL6¶,96.6 g,76,10(2) ANSMET,"(-76.742810, 158.833480)  "
Allan Hills 84124,ALH 84124,Official,,1984,Antarctica,H5,114.5 g,76,10(1) ANSMET,"(-76.724750, 158.715700)  "
Allan Hills 84125,ALH 84125,Official,,1984,Antarctica,LL6¶,76.4 g,76,10(2) ANSMET,"(-76.736580, 158.825600)  "
Allan Hills 84126 **,ALH 84126,Official,,1984,Antarctica,LL3.4,41.2 g,76,9(3) ANSMET,"(-76.894420, 156.855520)  "
Allan Hills 84127,ALH 84127,Official,,1984,Antarctica,L6¶,83.8 g,76,10(2) ANSMET,"(-76.707060, 158.734230)  "
Allan Hills 84128,ALH 84128,Official,,1984,Antarctica,H5,2.1 g,76,11(2) ANSMET,"(-76.710940, 158.747090)  "
Allan Hills 84129,ALH 84129,Official,,1984,Antarctica,L6,37.6 g,76,11(2) ANSMET,"(-76.916160, 156.824420)  "
Allan Hills 84130,ALH 84130,Official,,1984,Antarctica,L6¶,45.1 g,76,10(2) ANSMET,"(-76.715970, 159.366850)  "
Allan Hills 84131,ALH 84131,Official,,1984,Antarctica,H5,107.9 g,76,9(3) ANSMET,"(-76.725530, 158.713520)  "
Allan Hills 84132,ALH 84132,Official,,1984,Antarctica,L6,157.8 g,76,10(1) ANSMET,"(-77.017060, 156.962820)  "
Allan Hills 84133,ALH 84133,Official,,1984,Antarctica,H5,70.5 g,76,11(2) ANSMET,"(-76.902320, 156.838670)  "
Allan Hills 84134,ALH 84134,Official,,1984,Antarctica,L6,113.4 g,76,10(1) ANSMET,"(-76.900370, 156.776080)  "
Allan Hills 84135,ALH 84135,Official,,1984,Antarctica,H5,31.3 g,76,9(3) ANSMET,"(-76.972720, 156.907590)  "
Allan Hills 84136 **,ALH 84136,Official,,1984,Antarctica,Ureilite,83.5 g,76,9(3) ANSMET,"(-77.039620, 157.147710)  "
Allan Hills 84137,ALH 84137,Official,,1984,Antarctica,H5,145.4 g,76,9(3) ANSMET,"(-76.726180, 158.711870)  "
Allan Hills 84138,ALH 84138,Official,,1984,Antarctica,H5,20.2 g,76,9(3) ANSMET,"(-76.710350, 158.780260)  "
Allan Hills 84139,ALH 84139,Official,,1984,Antarctica,H5,157.1 g,76,9(3) ANSMET,"(-76.752800, 158.762890)  "
Allan Hills 84140,ALH 84140,Official,,1984,Antarctica,L6,164 g,76,10(1) ANSMET,"(-77.023800, 156.996560)  "
Allan Hills 84141,ALH 84141,Official,,1984,Antarctica,L6,130.3 g,76,10(1) ANSMET,"(-76.906810, 156.847950)  "
Allan Hills 84142,ALH 84142,Official,,1984,Antarctica,L6¶,78.5 g,76,10(2) ANSMET,"(-77.011410, 156.946150)  "
Allan Hills 84143,ALH 84143,Official,,1984,Antarctica,L6¶,74.3 g,76,10(2) ANSMET,"(-76.751940, 158.806020)  "
Allan Hills 84144,ALH 84144,Official,,1984,Antarctica,H5,53.9 g,76,11(2) ANSMET,"(-76.963270, 156.922280)  "
Allan Hills 84145,ALH 84145,Official,,1984,Antarctica,H5,19.2 g,76,11(2) ANSMET,"(-76.951950, 156.917590)  "
Allan Hills 84146,ALH 84146,Official,,1984,Antarctica,H5,33.2 g,76,11(2) ANSMET,"(-76.709110, 158.738260)  "
Allan Hills 84147,ALH 84147,Official,,1984,Antarctica,H6,54.2 g,76,9(3) ANSMET,"(-76.917190, 156.886590)  "
Allan Hills 84148,ALH 84148,Official,,1984,Antarctica,H5,168.4 g,76,10(1) ANSMET,"(-76.725220, 158.715880)  "
Allan Hills 84149,ALH 84149,Official,,1984,Antarctica,H5,12 g,76,11(2) ANSMET,"(-76.710330, 158.780750)  "
Allan Hills 84150,ALH 84150,Official,,1984,Antarctica,H6,20 g,76,11(2) ANSMET,"(-77.024350, 156.978280)  "
Allan Hills 84151,ALH 84151,Official,,1984,Antarctica,H6,112.4 g,76,9(3) ANSMET,"(-76.753230, 158.766090)  "
Allan Hills 84152,ALH 84152,Official,,1984,Antarctica,H5,6.4 g,76,11(2) ANSMET,"(-76.988590, 156.960880)  "
Allan Hills 84153,ALH 84153,Official,,1984,Antarctica,H6,243 g,76,9(3) ANSMET,"(-76.972720, 156.907590)  "
Allan Hills 84154,ALH 84154,Official,,1984,Antarctica,LL6,87.6 g,76,11(2) ANSMET,"(-76.906820, 156.719980)  "
Allan Hills 84155,ALH 84155,Official,,1984,Antarctica,H5,113.9 g,76,11(2) ANSMET,"(-76.905570, 156.852670)  "
Allan Hills 84156,ALH 84156,Official,,1984,Antarctica,H5,27.8 g,76,11(2) ANSMET,"(-76.687870, 159.358460)  "
Allan Hills 84157,ALH 84157,Official,,1984,Antarctica,H5,88.6 g,76,9(3) ANSMET,"(-76.872130, 156.987640)  "
Allan Hills 84158,ALH 84158,Official,,1984,Antarctica,H5,53.7 g,76,11(2) ANSMET,"(-76.896950, 156.965600)  "
Allan Hills 84159,ALH 84159,Official,,1984,Antarctica,H6,100.8 g,76,10(1) ANSMET,"(-76.723510, 158.703450)  "
Allan Hills 84160,ALH 84160,Official,,1984,Antarctica,L6¶,53.9 g,76,10(2) ANSMET,"(-76.922880, 156.816380)  "
Allan Hills 84161,ALH 84161,Official,,1984,Antarctica,H5,82.9 g,76,11(2) ANSMET,"(-76.710860, 158.728720)  "
Allan Hills 84162,ALH 84162,Official,,1984,Antarctica,H5,42.3 g,76,11(2) ANSMET,"(-76.714270, 158.778440)  "
Allan Hills 84163,ALH 84163,Official,,1984,Antarctica,H5,134.9 g,76,10(1) ANSMET,"(-76.892160, 157.071750)  "
Allan Hills 84164,ALH 84164,Official,,1984,Antarctica,L6,101.4 g,76,10(1) ANSMET,"(-76.820650, 158.258080)  "
Allan Hills 84165 **,ALH 84165,Official,,1984,Antarctica,"Iron, IIIAB",94.7 g,76,9(1) ANSMET,"(-76.726790, 159.155970)  "
Allan Hills 84166,ALH 84166,Official,,1984,Antarctica,L6¶,39 g,76,10(2) ANSMET,"(-76.704460, 159.386470)  "
Allan Hills 84167,ALH 84167,Official,,1984,Antarctica,H5,150.7 g,76,9(3) ANSMET,"(-76.690040, 159.354720)  "
Allan Hills 84168,ALH 84168,Official,,1984,Antarctica,LL6,14.2 g,76,9(3) ANSMET,"(-76.718810, 158.658530)  "
Allan Hills 84169,ALH 84169,Official,,1984,Antarctica,L6,98.4 g,76,11(2) ANSMET,"(-76.747800, 158.846290)  "
Allan Hills 84170 **,ALH 84170,Official,,1984,Antarctica,EH3,39.2 g,76,9(3) ANSMET,"(-76.756060, 158.780740)  "
Allan Hills 84171,ALH 84171,Official,,1984,Antarctica,H6¶,36.6 g,76,10(2) ANSMET,"(-76.986120, 156.875040)  "
Allan Hills 84172,ALH 84172,Official,,1984,Antarctica,H5,3 g,76,11(2) ANSMET,"(-76.757320, 158.904200)  "
Allan Hills 84173,ALH 84173,Official,,1984,Antarctica,L6,1.7 g,76,11(2) ANSMET,"(-76.821690, 158.211040)  "
Allan Hills 84174,ALH 84174,Official,,1984,Antarctica,L6¶,32.2 g,76,10(2) ANSMET,"(-76.728500, 159.262980)  "
Allan Hills 84175,ALH 84175,Official,,1984,Antarctica,H5,35.4 g,76,11(1) ANSMET,"(-76.952010, 156.935360)  "
Allan Hills 84176,ALH 84176,Official,,1984,Antarctica,H6,4.6 g,76,11(1) ANSMET,"(-76.690290, 159.383360)  "
Allan Hills 84177,ALH 84177,Official,,1984,Antarctica,L5,7.3 g,76,9(3) ANSMET,"(-76.711050, 158.747190)  "
Allan Hills 84178,ALH 84178,Official,,1984,Antarctica,H5,0.4 g,76,9(3) ANSMET,"(-76.800650, 158.128910)  "
Allan Hills 84179,ALH 84179,Official,,1984,Antarctica,H5,46.5 g,76,11(1) ANSMET,"(-77.051090, 157.065660)  "
Allan Hills 84180,ALH 84180,Official,,1984,Antarctica,H6,47.4 g,76,11(1) ANSMET,"(-76.694060, 159.356440)  "
Allan Hills 84181,ALH 84181,Official,,1984,Antarctica,L6¶,32.9 g,76,10(2) ANSMET,"(-76.757290, 158.904180)  "
Allan Hills 84182,ALH 84182,Official,,1984,Antarctica,L6,14.2 g,76,11(1) ANSMET,"(-76.998290, 156.938290)  "
Allan Hills 84183,ALH 84183,Official,,1984,Antarctica,H5,27.8 g,76,11(1) ANSMET,"(-76.684310, 159.342200)  "
Allan Hills 84184,ALH 84184,Official,,1984,Antarctica,H5,42.1 g,76,9(3) ANSMET,"(-76.746620, 158.851870)  "
Allan Hills 84185,ALH 84185,Official,,1984,Antarctica,H5,4.8 g,76,9(3) ANSMET,"(-76.821920, 158.249790)  "
Allan Hills 84186,ALH 84186,Official,,1984,Antarctica,H6¶,19.6 g,76,10(2) ANSMET,"(-76.658070, 159.325550)  "
Allan Hills 84187,ALH 84187,Official,,1984,Antarctica,H6,25.9 g,76,11(1) ANSMET,"(-76.719760, 158.689130)  "
Allan Hills 84188 **,ALH 84188,Official,,1984,Antarctica,EH3,3.1 g,76,9(3) ANSMET,"(-76.752720, 158.767450)  "
Allan Hills 84189,ALH 84189,Official,,1984,Antarctica,H6¶,8.7 g,76,10(2) ANSMET,"(-76.714440, 158.701310)  "
Allan Hills 84190 **,ALH 84190,Official,,1984,Antarctica,Acapulcoite,7.9 g,76,11(1) ANSMET,"(-76.683610, 159.337830)  "
Allan Hills 84191 **,ALH 84191,Official,,1984,Antarctica,CM2,14 g,76,9(3) ANSMET,"(-76.822190, 158.327750)  "
Allan Hills 84192,ALH 84192,Official,,1984,Antarctica,H5,4.2 g,76,11(1) ANSMET,"(-76.680290, 159.342960)  "
Allan Hills 84193,ALH 84193,Official,,1984,Antarctica,L6¶,9.4 g,76,10(2) ANSMET,"(-76.906740, 156.824250)  "
Allan Hills 84194,ALH 84194,Official,,1984,Antarctica,H5,3.9 g,76,11(1) ANSMET,"(-76.723640, 159.414870)  "
Allan Hills 84195,ALH 84195,Official,,1984,Antarctica,L4,2.1 g,76,11(1) ANSMET,"(-76.698480, 159.398580)  "
Allan Hills 84196,ALH 84196,Official,,1984,Antarctica,H5,10.2 g,76,11(1) ANSMET,"(-76.679410, 159.341730)  "
Allan Hills 84197,ALH 84197,Official,,1984,Antarctica,L6¶,8.2 g,76,10(2) ANSMET,"(-76.757220, 158.903990)  "
Allan Hills 84198,ALH 84198,Official,,1984,Antarctica,LL6,5.4 g,76,9(3) ANSMET,"(-76.802870, 158.162960)  "
Allan Hills 84199,ALH 84199,Official,,1984,Antarctica,H5,27.1 g,76,11(1) ANSMET,"(-76.956660, 156.900660)  "
Allan Hills 84200 **,ALH 84200,Official,,1984,Antarctica,EH3,8.5 g,76,11(1) ANSMET,"(-76.757250, 158.783410)  "
Allan Hills 84201,ALH 84201,Official,,1984,Antarctica,H5,6.3 g,76,11(1) ANSMET,"(-76.757400, 158.907750)  "
Allan Hills 84202,ALH 84202,Official,,1984,Antarctica,H5,87.5 g,76,11(1) ANSMET,"(-76.719050, 158.764750)  "
Allan Hills 84203,ALH 84203,Official,,1984,Antarctica,L6¶,8.8 g,76,10(2) ANSMET,"(-76.814280, 158.143760)  "
Allan Hills 84204,ALH 84204,Official,,1984,Antarctica,H6¶,24.4 g,76,10(2) ANSMET,"(-76.891160, 156.892150)  "
Allan Hills 84205 **,ALH 84205,Official,,1984,Antarctica,L3.9,25.2 g,76,11(1) ANSMET,"(-76.890310, 156.995040)  "
Allan Hills 84206 **,ALH 84206,Official,,1984,Antarctica,EH3,15.1 g,76,9(3) ANSMET,"(-76.751490, 158.765350)  "
Allan Hills 84207,ALH 84207,Official,,1984,Antarctica,L6¶,4.5 g,76,10(2) ANSMET,"(-76.952080, 156.937240)  "
Allan Hills 84208,ALH 84208,Official,,1984,Antarctica,H6,20.9 g,76,11(1) ANSMET,"(-76.962060, 156.930990)  "
Allan Hills 84209,ALH 84209,Official,,1984,Antarctica,L5,5.5 g,76,11(1) ANSMET,"(-76.698430, 159.398410)  "
