Name,Abbrev,Status,Fall,Year,Place,Type,Mass,MetBull,Antarctic,"(Lat,Long)"
Yamato 984064,Y-984064,Official,,1998,Antarctica,L6,4.95 g,101,J21 NIPR,
Yamato 984065,Y-984065,Official,,1998,Antarctica,H5,7 g,101,J21 NIPR,
Yamato 984066,Y-984066,Provisional,,1998,Antarctica,Unknown,2.29 g,, NIPR,
Yamato 984067,Y-984067,Provisional,,1998,Antarctica,Unknown,290 g,, NIPR,
Yamato 984068,Y-984068,Official,,1998,Antarctica,L6,57.4 g,101,J21 NIPR,
Yamato 984069,Y-984069,Official,,1998,Antarctica,H6,5.1 g,101,J21 NIPR,
Yamato 984070,Y-984070,Provisional,,1998,Antarctica,Unknown,156.5 g,, NIPR,
Yamato 984071,Y-984071,Provisional,,1998,Antarctica,Unknown,77.3 g,, NIPR,
Yamato 984072,Y-984072,Official,,1998,Antarctica,H5,6.8 g,101,J21 NIPR,
Yamato 984073,Y-984073,Provisional,,1998,Antarctica,Unknown,3.89 g,, NIPR,
Yamato 984074,Y-984074,Official,,1998,Antarctica,L6,10.3 g,101,J21 NIPR,
Yamato 984075,Y-984075,Official,,1998,Antarctica,H5,9.8 g,101,J21 NIPR,
Yamato 984076,Y-984076,Provisional,,1998,Antarctica,Unknown,1.5 g,, NIPR,
Yamato 984077,Y-984077,Official,,1998,Antarctica,L6,53.1 g,101,J21 NIPR,
Yamato 984078,Y-984078,Official,,1998,Antarctica,Diogenite,3.13 g,113,J29 NIPR,
Yamato 984079,Y-984079,Official,,1998,Antarctica,Howardite,7.9 g,101,J21 NIPR,
Yamato 984080,Y-984080,Provisional,,1998,Antarctica,Unknown,39 g,, NIPR,
Yamato 984081,Y-984081,Official,,1998,Antarctica,Diogenite,3.62 g,113,J29 NIPR,
Yamato 984082,Y-984082,Official,,1998,Antarctica,LL5,3.32 g,101,J21 NIPR,
Yamato 984083,Y-984083,Official,,1998,Antarctica,L5,10.2 g,101,J21 NIPR,
Yamato 984084 **,Y-984084,Official,,1998,Antarctica,R4-5,3.9 g,102,J22 NIPR,
Yamato 984085,Y-984085,Official,,1998,Antarctica,L6,82.6 g,101,J21 NIPR,
Yamato 984086,Y-984086,Official,,1998,Antarctica,Diogenite,38.7 g,101,J21 NIPR,
Yamato 984087,Y-984087,Official,,1998,Antarctica,Diogenite,10.2 g,110,J28 NIPR,
Yamato 984088,Y-984088,Provisional,,1998,Antarctica,Unknown,1.22 g,, NIPR,
Yamato 984089,Y-984089,Provisional,,1998,Antarctica,Unknown,0.91 g,, NIPR,
Yamato 984090,Y-984090,Official,,1998,Antarctica,H5,3.94 g,101,J21 NIPR,
Yamato 984091,Y-984091,Provisional,,1998,Antarctica,Unknown,1.77 g,, NIPR,
Yamato 984092,Y-984092,Official,,1998,Antarctica,H6,7.9 g,101,J21 NIPR,
Yamato 984093,Y-984093,Official,,1998,Antarctica,Diogenite,8 g,113,J29 NIPR,
Yamato 984094,Y-984094,Official,,1998,Antarctica,H5,15.4 g,101,J21 NIPR,
Yamato 984095,Y-984095,Provisional,,1998,Antarctica,Unknown,0.75 g,, NIPR,
Yamato 984096,Y-984096,Official,,1998,Antarctica,L4,27 g,101,J21 NIPR,
Yamato 984097,Y-984097,Official,,1998,Antarctica,Diogenite,6.2 g,113,J29 NIPR,
Yamato 984098,Y-984098,Official,,1998,Antarctica,L6,3.11 g,101,J21 NIPR,
Yamato 984099,Y-984099,Official,,1998,Antarctica,L5,6.8 g,101,J21 NIPR,
Yamato 984100,Y-984100,Official,,1998,Antarctica,H5,5.1 g,101,J21 NIPR,
Yamato 984101,Y-984101,Provisional,,1998,Antarctica,Unknown,25.7 g,, NIPR,
Yamato 984102,Y-984102,Official,,1998,Antarctica,H5,7.2 g,101,J21 NIPR,
Yamato 984103,Y-984103,Official,,1998,Antarctica,H5,6.9 g,101,J21 NIPR,
Yamato 984104,Y-984104,Provisional,,1998,Antarctica,Unknown,2.23 g,, NIPR,
Yamato 984105,Y-984105,Official,,1998,Antarctica,H5,11.7 g,101,J21 NIPR,
Yamato 984106,Y-984106,Provisional,,1998,Antarctica,Unknown,75.2 g,, NIPR,
Yamato 984107,Y-984107,Official,,1998,Antarctica,L5,11.9 g,101,J21 NIPR,
Yamato 984108,Y-984108,Official,,1998,Antarctica,Diogenite,4.03 g,113,J29 NIPR,
Yamato 984109,Y-984109,Official,,1998,Antarctica,Diogenite,3.15 g,113,J29 NIPR,
Yamato 984110,Y-984110,Official,,1998,Antarctica,CO3,3.72 g,101,J21 NIPR,
Yamato 984111,Y-984111,Official,,1998,Antarctica,EH3,6.1 g,101,J21 NIPR,
Yamato 984112,Y-984112,Official,,1998,Antarctica,Diogenite,3.9 g,113,J29 NIPR,
Yamato 984113,Y-984113,Official,,1998,Antarctica,H6,3.64 g,101,J21 NIPR,
Yamato 984114,Y-984114,Official,,1998,Antarctica,L6,8.9 g,101,J21 NIPR,
Yamato 984115,Y-984115,Provisional,,1998,Antarctica,Unknown,0.69 g,, NIPR,
Yamato 984116,Y-984116,Provisional,,1998,Antarctica,Unknown,2.32 g,, NIPR,
Yamato 984117,Y-984117,Official,,1998,Antarctica,Diogenite,27.8 g,104,J24 NIPR,
Yamato 984118,Y-984118,Provisional,,1998,Antarctica,Unknown,4.44 g,, NIPR,
Yamato 984119 **,Y-984119,Official,,1998,Antarctica,Eucrite-pmict,18.2 g,101,J21 NIPR,
Yamato 984120,Y-984120,Provisional,,1998,Antarctica,Unknown,1.97 g,, NIPR,
Yamato 984121,Y-984121,Provisional,,1998,Antarctica,Unknown,1.39 g,, NIPR,
Yamato 984122,Y-984122,Official,,1998,Antarctica,H4,3.42 g,113,J29 NIPR,
Yamato 984123,Y-984123,Provisional,,1998,Antarctica,Unknown,0.11 g,, NIPR,
Yamato 984124,Y-984124,Provisional,,1998,Antarctica,Unknown,91 mg,, NIPR,
Yamato 984125,Y-984125,Provisional,,1998,Antarctica,Unknown,0.26 g,, NIPR,
Yamato 984126,Y-984126,Provisional,,1998,Antarctica,Unknown,0.9 g,, NIPR,
Yamato 984127,Y-984127,Official,,1998,Antarctica,L6,36.2 g,101,J21 NIPR,
Yamato 984128,Y-984128,Official,,1998,Antarctica,Diogenite,16.7 g,110,J28 NIPR,
Yamato 984129,Y-984129,Official,,1998,Antarctica,L6,3.42 g,101,J21 NIPR,
Yamato 984130,Y-984130,Provisional,,1998,Antarctica,Unknown,1.62 g,, NIPR,
Yamato 984131,Y-984131,Official,,1998,Antarctica,H3,8.2 g,101,J21 NIPR,
Yamato 984132,Y-984132,Official,,1998,Antarctica,H3,11.4 g,101,J21 NIPR,
Yamato 984133,Y-984133,Official,,1998,Antarctica,L4,8.9 g,101,J21 NIPR,
Yamato 984134,Y-984134,Official,,1998,Antarctica,H3,47.7 g,101,J21 NIPR,
Yamato 984135,Y-984135,Official,,1998,Antarctica,L5,28.7 g,101,J21 NIPR,
Yamato 984136,Y-984136,Official,,1998,Antarctica,Eucrite-pmict,11.5 g,101,J21 NIPR,
Yamato 984137,Y-984137,Provisional,,1998,Antarctica,Unknown,2.86 g,, NIPR,
Yamato 984138,Y-984138,Provisional,,1998,Antarctica,Unknown,0.29 g,, NIPR,
Yamato 984139,Y-984139,Provisional,,1998,Antarctica,Unknown,0.77 g,, NIPR,
Yamato 984140,Y-984140,Official,,1998,Antarctica,L6,15.7 g,101,J21 NIPR,
Yamato 984141,Y-984141,Official,,1998,Antarctica,L5,5.5 g,101,J21 NIPR,
Yamato 984142,Y-984142,Provisional,,1998,Antarctica,Unknown,2.01 g,, NIPR,
Yamato 984143,Y-984143,Provisional,,1998,Antarctica,Unknown,2.11 g,, NIPR,
Yamato 984144,Y-984144,Official,,1998,Antarctica,H6,37.4 g,101,J21 NIPR,
Yamato 984145,Y-984145,Official,,1998,Antarctica,L6,54.8 g,101,J21 NIPR,
Yamato 984146,Y-984146,Official,,1998,Antarctica,H3,19.3 g,101,J21 NIPR,
Yamato 984147,Y-984147,Official,,1998,Antarctica,LL6,118.9 g,101,J21 NIPR,
Yamato 984148,Y-984148,Official,,1998,Antarctica,L5,4.59 g,101,J21 NIPR,
Zag **,,Official,Y,1998,"Saguia el Hamra, Western Sahara",H3-6,175 kg,83,,"(27.333330, -9.333330)  "
Zakłodzie **,,Official,,1998,"Zamosc, Poland",Enst achon-ung,8.68 kg,84,,"(50.762780, 22.866110)  "
Zapaliname **,,Official,,1998,"Nuevo Leon, Mexico","Iron, IAB-MG",85 kg,85,,"(25.009440, -100.750000)  "
Zegdou **,,Official,,1998,"Bechar, Algeria",H3,6.7 kg,83,,"(29.750000, -4.500000)  "
Abu Moharek,,Official,,1997,"Al Wadi al Jadid, Egypt",H4,4.5 kg,82,,"(27.239440, 29.835830)  "
Acfer 392,,Official,,1997,"Tamanghasset, Algeria",H~5§,74 g,100,,"(27.516670, 3.866670)  "
Acfer 393,,Official,,1997,"Tamanghasset, Algeria",H~6§,74 g,100,,"(27.583330, 4.033330)  "
Adrar Madet,,Official,,1997,"Agadez, Niger",H5/6,1113 g,82,,"(18.500000, 10.400000)  "
Allan Hills 97100,ALH 97100,Official,,1997,Antarctica,L6¶,343 g,85,23(2) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 97101,ALH 97101,Official,,1997,Antarctica,H5¶,222 g,85,23(2) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 97102,ALH 97102,Official,,1997,Antarctica,H5¶,190.3 g,85,23(2) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 97103,ALH 97103,Official,,1997,Antarctica,H6¶,83.3 g,85,23(2) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 97104,ALH 97104,Official,,1997,Antarctica,H6¶,67.1 g,85,23(2) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 97105,ALH 97105,Official,,1997,Antarctica,H6¶,17.8 g,85,23(2) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 97106,ALH 97106,Official,,1997,Antarctica,H6¶,15.3 g,85,23(2) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 97107,ALH 97107,Official,,1997,Antarctica,H5¶,44.1 g,85,23(2) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 97108,ALH 97108,Official,,1997,Antarctica,H6¶,60.1 g,85,23(2) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 97109,ALH 97109,Official,,1997,Antarctica,H6¶,33.4 g,85,23(2) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 97110,ALH 97110,Official,,1997,Antarctica,H5¶,3.6 g,85,23(2) ANSMET,"(-76.716670, 159.666670)  "
Allan Hills 97111,ALH 97111,Official,,1997,Antarctica,H5¶,8.9 g,85,23(2) ANSMET,"(-76.716670, 159.666670)  "
Bur-Abor **,,Official,,1997,"North-Eastern, Kenya","Iron, IIIAB",290 kg,84,,"(3.983330, 41.650000)  "
Cerro del Inca **,,Official,,1997,"Antofagasta, Chile","Iron, IIIF",20.6 kg,84,,"(-22.216670, -68.908330)  "
Columbus **,,Official,,1997,"New Mexico, USA",H5,165 g,82,,"(31.829670, -107.394500)  "
Dar al Gani 226,DaG 226,Official,,1997,"Al Jufrah, Libya",CO3,90 g,83,,"(27.086000, 16.036830)  "
Dar al Gani 227,DaG 227,Official,,1997,"Al Jufrah, Libya",CO3,235 g,83,,"(27.090170, 16.032000)  "
Dar al Gani 228,DaG 228,Official,,1997,"Sabha, Libya",CO3,738 g,83,,"(27.137170, 15.844500)  "
Dar al Gani 229,DaG 229,Official,,1997,"Al Jufrah, Libya",CO3,125 g,83,,"(27.140500, 15.974830)  "
Dar al Gani 230,DaG 230,Official,,1997,"Al Jufrah, Libya",CO3,438 g,83,,"(27.152830, 15.962670)  "
Dar al Gani 231,DaG 231,Official,,1997,"Al Jufrah, Libya",CO3,932 g,82,,"(27.168500, 15.958330)  "
Dar al Gani 232,DaG 232,Official,,1997,"Al Jufrah, Libya",H5,1338 g,83,,"(27.165830, 16.086170)  "
Dar al Gani 233,DaG 233,Official,,1997,"Al Jufrah, Libya",L3.9-6,172 g,83,,"(27.165330, 16.213170)  "
Dar al Gani 234,DaG 234,Official,,1997,"Al Jufrah, Libya",L6,244 g,83,,"(27.177170, 16.266830)  "
Dar al Gani 235,DaG 235,Official,,1997,"Al Jufrah, Libya",H5/6,193 g,83,,"(27.185670, 16.318330)  "
Dar al Gani 236,DaG 236,Official,,1997,"Al Jufrah, Libya",H6,189 g,83,,"(27.194000, 16.361330)  "
Dar al Gani 237,DaG 237,Official,,1997,"Al Jufrah, Libya",L6,437 g,83,,"(27.099330, 16.379830)  "
Dar al Gani 238,DaG 238,Official,,1997,"Al Jufrah, Libya",H6,134 g,83,,"(27.152170, 16.056830)  "
Dar al Gani 239,DaG 239,Official,,1997,"Al Jufrah, Libya",H6,335 g,83,,"(27.182670, 16.090500)  "
Dar al Gani 240,DaG 240,Official,,1997,"Al Jufrah, Libya",H4,39 g,83,,"(27.194830, 16.069170)  "
Dar al Gani 241,DaG 241,Official,,1997,"Al Jufrah, Libya",H-an,24 g,83,,"(27.197500, 16.062000)  "
Dar al Gani 242,DaG 242,Official,,1997,"Al Jufrah, Libya",H-an,69 g,82,,"(27.202500, 16.052670)  "
Dar al Gani 243,DaG 243,Official,,1997,"Al Jufrah, Libya",L6,297 g,83,,"(27.216000, 16.032330)  "
Dar al Gani 244,DaG 244,Official,,1997,"Al Jufrah, Libya",H5,115 g,83,,"(27.186170, 16.111170)  "
Dar al Gani 245,DaG 245,Official,,1997,"Al Jufrah, Libya",H6,224 g,83,,"(27.188000, 16.128830)  "
Dar al Gani 246,DaG 246,Official,,1997,"Al Jufrah, Libya",L6,61 g,83,,"(27.188500, 16.130830)  "
Dar al Gani 247,DaG 247,Official,,1997,"Al Jufrah, Libya",LL6,107 g,82,,"(27.203500, 16.200000)  "
Dar al Gani 248,DaG 248,Official,,1997,"Al Jufrah, Libya",H6,1890 g,83,,"(27.206670, 16.204500)  "
Dar al Gani 249,DaG 249,Official,,1997,"Al Jufrah, Libya",H6,62 g,83,,"(27.210170, 16.220830)  "
Dar al Gani 250,DaG 250,Official,,1997,"Al Jufrah, Libya",CK4/5,57 g,82,,"(27.218330, 16.254170)  "
Dar al Gani 251,DaG 251,Official,,1997,"Al Jufrah, Libya",L6,2.41 kg,83,,"(27.115830, 16.376830)  "
Dar al Gani 252,DaG 252,Official,,1997,"Al Jufrah, Libya",LL6,206 g,82,,"(27.114500, 16.355170)  "
Dar al Gani 253,DaG 253,Official,,1997,"Al Jufrah, Libya",L6,237 g,83,,"(27.114830, 16.343330)  "
Dar al Gani 254,DaG 254,Official,,1997,"Al Jufrah, Libya",LL6,617 g,83,,"(27.112670, 16.315830)  "
Dar al Gani 255,DaG 255,Official,,1997,"Al Jufrah, Libya",L5,374 g,83,,"(27.112170, 16.296330)  "
Dar al Gani 256,DaG 256,Official,,1997,"Al Jufrah, Libya",LL5-6,7.14 kg,83,,"(27.061170, 16.178170)  "
Dar al Gani 257,DaG 257,Official,,1997,"Al Jufrah, Libya",LL5-6,135 g,83,,"(27.069670, 16.167500)  "
Dar al Gani 258,DaG 258,Official,,1997,"Al Jufrah, Libya",L6,76 g,83,,"(27.107330, 16.126330)  "
Dar al Gani 259,DaG 259,Official,,1997,"Al Jufrah, Libya",H6,578 g,83,,"(27.145330, 16.083670)  "
Dar al Gani 260,DaG 260,Official,,1997,"Al Jufrah, Libya",H6,116 g,83,,"(27.147670, 16.080830)  "
Dar al Gani 261,DaG 261,Official,,1997,"Al Jufrah, Libya",H5/6,220 g,83,,"(27.165000, 16.020830)  "
Dar al Gani 262 **,DaG 262,Official,,1997,"Al Jufrah, Libya",Lunar (anorth),513 g,81,,"(27.183670, 16.300330)  "
Dar al Gani 263,DaG 263,Official,,1997,"Al Jufrah, Libya",H4,151 g,83,,"(27.188500, 16.314830)  "
Dar al Gani 264,DaG 264,Official,,1997,"Al Jufrah, Libya",L/LL3-6,68 g,83,,"(27.202670, 16.420830)  "
Dar al Gani 265,DaG 265,Official,,1997,"Al Jufrah, Libya",LL6,119 g,83,,"(27.103830, 16.388670)  "
Dar al Gani 266,DaG 266,Official,,1997,"Al Jufrah, Libya",LL6,178 g,83,,"(27.106330, 16.374000)  "
Dar al Gani 267,DaG 267,Official,,1997,"Al Jufrah, Libya",L5,791 g,83,,"(27.111330, 16.279670)  "
Dar al Gani 268,DaG 268,Official,,1997,"Al Jufrah, Libya",H6,128 g,83,,"(27.123170, 16.223000)  "
Dar al Gani 269,DaG 269,Official,,1997,"Al Jufrah, Libya",H6,307 g,83,,"(27.128330, 16.209670)  "
Dar al Gani 270,DaG 270,Official,,1997,"Al Jufrah, Libya",H5-6,175 g,83,,"(27.183830, 16.128830)  "
Dar al Gani 271,DaG 271,Official,,1997,"Al Jufrah, Libya",L5,229 g,83,,"(27.183830, 16.128830)  "
Dar al Gani 272,DaG 272,Official,,1997,"Al Jufrah, Libya",L6,607 g,83,,"(27.183830, 16.128830)  "
Dar al Gani 273,DaG 273,Official,,1997,"Al Jufrah, Libya",H5,58 g,83,,"(27.183830, 16.128830)  "
Dar al Gani 274,DaG 274,Official,,1997,"Al Jufrah, Libya",L6,657 g,83,,"(27.251170, 16.073330)  "
Dar al Gani 275,DaG 275,Official,,1997,"Al Jufrah, Libya",CK4/5,492 g,82,,"(27.362330, 16.089670)  "
Dar al Gani 276,DaG 276,Official,,1997,"Al Jufrah, Libya",Eucrite-pmict,98 g,82,,"(27.377500, 16.193170)  "
Dar al Gani 277,DaG 277,Official,,1997,"Al Jufrah, Libya",L/LL3-5,125 g,83,,"(27.361500, 16.214500)  "
Dar al Gani 278,DaG 278,Official,,1997,"Al Jufrah, Libya",L6,97 g,83,,"(27.378170, 16.312170)  "
Dar al Gani 279,DaG 279,Official,,1997,"Al Jufrah, Libya",H5,120 g,83,,"(27.378170, 16.312170)  "
Dar al Gani 280,DaG 280,Official,,1997,"Al Jufrah, Libya",L6,155 g,83,,"(27.408670, 16.318500)  "
Dar al Gani 281,DaG 281,Official,,1997,"Al Jufrah, Libya",L6,80 g,83,,"(27.459500, 16.076670)  "
Dar al Gani 282,DaG 282,Official,,1997,"Al Jufrah, Libya",L6,128 g,83,,"(27.459670, 16.072670)  "
Dar al Gani 283,DaG 283,Official,,1997,"Al Jufrah, Libya",L5,145 g,83,,"(27.471500, 16.296000)  "
Dar al Gani 284,DaG 284,Official,,1997,"Al Jufrah, Libya",L4-6,299 g,83,,"(27.538170, 16.442330)  "
Dar al Gani 285,DaG 285,Official,,1997,"Al Jufrah, Libya",L6,87 g,83,,"(27.253830, 16.302330)  "
Dar al Gani 286,DaG 286,Official,,1997,"Al Jufrah, Libya",H5,367 g,83,,"(27.261830, 16.261330)  "
Dar al Gani 287,DaG 287,Official,,1997,"Al Jufrah, Libya",L5,337 g,83,,"(27.285500, 16.176000)  "
Dar al Gani 288,DaG 288,Official,,1997,"Al Jufrah, Libya",LL3,110 g,83,,"(27.326670, 16.095670)  "
Dar al Gani 289,DaG 289,Official,,1997,"Al Jufrah, Libya",CO3,98 g,83,,"(27.087500, 16.051000)  "
Dar al Gani 290,DaG 290,Official,,1997,"Al Jufrah, Libya",L5/6,730 g,83,,"(27.088170, 16.057500)  "
Dar al Gani 291,DaG 291,Official,,1997,"Al Jufrah, Libya",CO3,55 g,83,,"(27.087330, 16.058000)  "
Dar al Gani 292,DaG 292,Official,,1997,"Al Jufrah, Libya",L5,78 g,83,,"(27.099670, 16.117830)  "
Dar al Gani 293,DaG 293,Official,,1997,"Al Jufrah, Libya",L6,285 g,83,,"(27.102500, 16.134000)  "
Dar al Gani 294,DaG 294,Official,,1997,"Al Jufrah, Libya",LL4,1616 g,83,,"(27.202000, 16.367330)  "
Dar al Gani 295,DaG 295,Official,,1997,"Al Jufrah, Libya",H6,190 g,83,,"(27.230000, 16.312170)  "
Dar al Gani 296,DaG 296,Official,,1997,"Al Jufrah, Libya",H4,384 g,83,,"(27.291330, 16.213330)  "
Dar al Gani 297,DaG 297,Official,,1997,"Al Jufrah, Libya",L6,255 g,83,,"(27.325000, 16.165000)  "
Dar al Gani 298,DaG 298,Official,,1997,"Al Jufrah, Libya",LL4,2.46 kg,82,,"(26.789170, 16.704670)  "
Dar al Gani 299,DaG 299,Official,,1997,"Murzuq, Libya",H4,177 g,82,,"(26.771670, 16.111330)  "
Dar al Gani 300,DaG 300,Official,,1997,"Al Jufrah, Libya",H3-5,118 g,82,,"(26.944670, 16.179330)  "
Dar al Gani 301,DaG 301,Official,,1997,"Al Jufrah, Libya",L6,217 g,82,,"(26.971500, 16.451330)  "
Dar al Gani 302,DaG 302,Official,,1997,"Al Jufrah, Libya",H5,191 g,82,,"(26.970000, 16.462500)  "
Dar al Gani 303,DaG 303,Official,,1997,"Al Jufrah, Libya",CO3,365 g,82,,"(27.135000, 16.233500)  "
Dar al Gani 304,DaG 304,Official,,1997,"Al Jufrah, Libya",H6,128 g,82,,"(27.168500, 16.184500)  "
Dar al Gani 305,DaG 305,Official,,1997,"Al Jufrah, Libya",LL5,339 g,82,,"(27.286170, 16.074670)  "
Dar al Gani 306,DaG 306,Official,,1997,"Al Jufrah, Libya",H5/6,616 g,82,,"(27.704670, 16.189170)  "
Dar al Gani 307,DaG 307,Official,,1997,"Al Jufrah, Libya",L6,370 g,82,,"(27.523670, 16.151170)  "
Dar al Gani 308,DaG 308,Official,,1997,"Al Jufrah, Libya",H6,394 g,82,,"(27.384670, 16.128670)  "
Dar al Gani 309,DaG 309,Official,,1997,"Al Jufrah, Libya",L6,132 g,82,,"(27.512830, 16.162670)  "
Dar al Gani 310,DaG 310,Official,,1997,"Al Jufrah, Libya",H5/6,96 g,82,,"(27.292000, 16.112000)  "
Dar al Gani 311,DaG 311,Official,,1997,"Al Jufrah, Libya",H6,707 g,82,,"(27.159500, 16.052830)  "
Dar al Gani 312,DaG 312,Official,,1997,"Al Jufrah, Libya",H6,117 g,82,,"(27.088670, 16.143170)  "
Dar al Gani 313,DaG 313,Official,,1997,"Murzuq, Libya",L/LL3,3.29 kg,82,,"(26.807330, 15.901500)  "
Dar al Gani 314,DaG 314,Official,,1997,"Al Jufrah, Libya",L6,76 g,82,,"(27.121170, 16.331000)  "
Dar al Gani 315,DaG 315,Official,,1997,"Al Jufrah, Libya",H3-5,525 g,82,,"(27.122170, 16.312000)  "
Dar al Gani 316,DaG 316,Official,,1997,"Al Jufrah, Libya",L6,721 g,82,,"(27.243500, 16.081000)  "
Dar al Gani 317,DaG 317,Official,,1997,"Al Jufrah, Libya",L6,145 g,82,,"(27.013330, 16.187500)  "
Dar al Gani 318,DaG 318,Official,,1997,"Al Jufrah, Libya",H3,4.24 kg,82,,"(27.143170, 15.873000)  "
Dar al Gani 319,DaG 319,Official,,1997,"Al Jufrah, Libya",Ureilite-pmict,740 g,82,,"(27.028000, 16.358670)  "
Dar al Gani 320,DaG 320,Official,,1997,"Al Jufrah, Libya",L6,189 g,82,,"(27.033830, 16.326000)  "
Dar al Gani 321,DaG 321,Official,,1997,"Al Jufrah, Libya",H5,213 g,82,,"(27.098670, 16.141330)  "
Dar al Gani 322,DaG 322,Official,,1997,"Al Jufrah, Libya",H4,1126 g,82,,"(27.099170, 16.140330)  "
Dar al Gani 323,DaG 323,Official,,1997,"Al Jufrah, Libya",L4,2.71 kg,82,,"(28.300000, 15.717500)  "
Dar al Gani 324,DaG 324,Official,,1997,"Al Jufrah, Libya",H6,433 g,82,,"(28.181500, 15.647830)  "
Dar al Gani 325,DaG 325,Official,,1997,"Al Jufrah, Libya",H5,274 g,82,,"(28.206000, 15.635500)  "
Dar al Gani 326,DaG 326,Official,,1997,"Al Jufrah, Libya",L6,386 g,83,,"(27.839000, 15.877000)  "
Dar al Gani 327,DaG 327,Official,,1997,"Al Jufrah, Libya",H3,50 g,82,,"(27.840670, 15.885670)  "
Dar al Gani 328,DaG 328,Official,,1997,"Al Jufrah, Libya",L6,630 g,83,,"(27.842670, 15.899500)  "
Dar al Gani 329,DaG 329,Official,,1997,"Al Jufrah, Libya",H5,234 g,82,,"(27.129000, 16.265500)  "
Dar al Gani 330,DaG 330,Official,,1997,"Al Jufrah, Libya",L5,353 g,82,,"(27.104170, 16.117500)  "
Dar al Gani 331,DaG 331,Official,,1997,"Al Jufrah, Libya",CO3,194 g,82,,"(27.109500, 16.074500)  "
Dar al Gani 332,DaG 332,Official,,1997,"Al Jufrah, Libya",CO3,280 g,82,,"(27.104670, 16.008670)  "
Dar al Gani 333,DaG 333,Official,,1997,"Al Jufrah, Libya",H5-6,1050 g,82,,"(27.130170, 16.231830)  "
Dar al Gani 334,DaG 334,Official,,1997,"Al Jufrah, Libya",L6,422 g,82,,"(27.155170, 16.282500)  "
Dar al Gani 335,DaG 335,Official,,1997,"Al Jufrah, Libya",H5,147 g,82,,"(27.203500, 16.311500)  "
Dar al Gani 336,DaG 336,Official,,1997,"Al Jufrah, Libya",H5/6,171 g,82,,"(27.193670, 16.207670)  "
Dar al Gani 337,DaG 337,Official,,1997,"Al Jufrah, Libya",H6,142 g,83,,"(27.182000, 16.150170)  "
Dar al Gani 338,DaG 338,Official,,1997,"Al Jufrah, Libya",H6,131 g,83,,"(27.179000, 16.112670)  "
Dar al Gani 339,DaG 339,Official,,1997,"Al Jufrah, Libya",H5,110 g,83,,"(27.172500, 16.081330)  "
Dar al Gani 340,DaG 340,Official,,1997,"Al Jufrah, Libya",Ureilite,591 g,82,,"(27.151330, 16.045000)  "
Dar al Gani 341,DaG 341,Official,,1997,"Al Jufrah, Libya",L6,357 g,83,,"(27.082830, 16.129000)  "
Dar al Gani 342,DaG 342,Official,,1997,"Al Jufrah, Libya",L5-6,166 g,82,,"(27.104830, 16.119500)  "
Dar al Gani 343,DaG 343,Official,,1997,"Al Jufrah, Libya",H4,103 g,82,,"(27.154670, 16.079000)  "
Dar al Gani 344,DaG 344,Official,,1997,"Al Jufrah, Libya",H6,57 g,83,,"(27.185000, 16.099500)  "
Dar al Gani 345,DaG 345,Official,,1997,"Al Jufrah, Libya",L5,84 g,82,,"(27.216500, 16.150000)  "
Dar al Gani 346,DaG 346,Official,,1997,"Al Jufrah, Libya",H4,77 g,82,,"(27.291500, 16.213330)  "
Dar al Gani 347,DaG 347,Official,,1997,"Al Jufrah, Libya",H6,47 g,83,,"(27.202830, 16.057670)  "
Dar al Gani 348,DaG 348,Official,,1997,"Al Jufrah, Libya",H4,118 g,83,,"(27.202170, 16.058330)  "
Dar al Gani 349,DaG 349,Official,,1997,"Al Jufrah, Libya",L5,83 g,82,,"(27.226670, 16.113000)  "
Dar al Gani 350,DaG 350,Official,,1997,"Al Jufrah, Libya",L6,112 g,82,,"(27.224830, 16.243830)  "
Dar al Gani 351,DaG 351,Official,,1997,"Al Jufrah, Libya",H5,858 g,83,,"(27.178670, 16.259000)  "
Dar al Gani 352,DaG 352,Official,,1997,"Al Jufrah, Libya",L5,111 g,82,,"(27.238670, 16.129670)  "
Dar al Gani 353,DaG 353,Official,,1997,"Al Jufrah, Libya",H3-5,210 g,82,,"(27.596500, 15.870500)  "
Dar al Gani 354,DaG 354,Official,,1997,"Al Jufrah, Libya",H3,82 g,82,,"(27.617170, 15.966330)  "
Dar al Gani 355,DaG 355,Official,,1997,"Al Jufrah, Libya",L6,360 g,83,,"(27.679170, 15.865330)  "
Dar al Gani 356,DaG 356,Official,,1997,"Al Jufrah, Libya",L5/6,129 g,83,,"(27.819500, 15.894500)  "
Dar al Gani 357,DaG 357,Official,,1997,"Al Jufrah, Libya",L6,478 g,82,,"(27.866170, 15.897330)  "
Dar al Gani 358,DaG 358,Official,,1997,"Al Jufrah, Libya",L6,66 g,83,,"(28.905500, 15.827670)  "
